mstar a zstar alpha beta
23.521042084168336 7.664958698467733 0.5158462325288902 1.0143798021876989 2.0320824198754055
23.529058116232466 7.659652715314304 0.51607856093639 1.0155692113396741 2.0277649531105233
23.537074148296593 7.6543776362186255 0.516308174129514 1.0167582208134958 2.0234588123338835
23.54509018036072 7.649130689336869 0.5165351390452732 1.0179466708232974 2.019164391818139
23.55310621242485 7.643908815104326 0.5167595307773034 1.0191343843682237 2.0148821123953957
23.561122244488978 7.638709221356083 0.5169814215442999 1.0203211995653214 2.01061243009458
23.569138276553105 7.633529706849629 0.5172008595262099 1.0215069927441833 2.0063554548500684
23.577154308617235 7.628372764300782 0.5174177997617374 1.0226919389488711 2.0021112763168345
23.585170340681362 7.623216941293962 0.5176327649384437 1.023874721642396 1.9978820996160394
23.593186372745492 7.61807354231603 0.5178454808601066 1.025056031595071 1.9936667766762677
