1.000000000000000048e-04 3.340387180012290003e+01
1.011591112223829728e-04 3.377845243915371753e+01
1.023316578330244966e-04 3.415723012286382954e+01
1.035177955630176363e-04 3.454025176207588999e+01
1.047176819485520245e-04 3.492756477719370167e+01
1.059314763518370031e-04 3.531921711583226653e+01
1.071593399822671198e-04 3.571525725879540403e+01
1.084014359178330883e-04 3.611573422596467964e+01
1.096579291267809898e-04 3.652069758225396612e+01
1.109289864895222780e-04 3.693019744362603518e+01
1.122147768207980425e-04 3.734428448316838001e+01
1.135154708920999033e-04 3.776300992306982351e+01
1.148312414543511137e-04 3.818642551186453460e+01
1.161622632608502026e-04 3.861458356338484776e+01
1.175087130904807752e-04 3.904753697061961049e+01
1.188707697711903445e-04 3.948533921205515185e+01
1.202486142037412301e-04 3.992804435808691466e+01
1.216424293857368039e-04 4.037570707749632248e+01
1.230524004359261579e-04 4.082838264400076866e+01
1.244787146187906256e-04 4.128612694507508252e+01
1.259215613694151213e-04 4.174899653831663926e+01
1.273811323186478520e-04 4.221704866143144841e+01
1.288576213185518003e-04 4.269034119116446391e+01
1.303512244681509209e-04 4.316893264810824604e+01
1.318621401394748729e-04 4.365288220382802820e+01
1.333905690039058638e-04 4.414224968806568228e+01
1.349367140588306701e-04 4.463709559602251176e+01
1.365007806546013845e-04 4.513748109572037492e+01
1.380829765218092534e-04 4.564346800584308994e+01
1.396835117988739897e-04 4.615511866693358201e+01
1.413025990599533870e-04 4.667249604928056073e+01
1.429404533431761061e-04 4.719566381467220850e+01
1.445972921792019735e-04 4.772468632389868048e+01
1.462733356201130139e-04 4.825962864428509391e+01
1.479688062686396383e-04 4.880055655730319586e+01
1.496839293077255632e-04 4.934753656626460838e+01
1.514189325304352289e-04 4.990063590480771438e+01
1.531740463702080011e-04 5.045992260410812946e+01
1.549495039314631917e-04 5.102546554876032303e+01
1.567455410205595065e-04 5.159733439492373464e+01
1.585623961771137158e-04 5.217559956849093794e+01
1.604003107056820173e-04 5.276033227350365706e+01
1.622595287078087273e-04 5.335160450066090476e+01
1.641402971144466632e-04 5.394948903591624401e+01
1.660428657187529853e-04 5.455405946916921778e+01
1.679674872092653496e-04 5.516539018935766592e+01
1.699144172034626271e-04 5.578355625752167413e+01
1.718839142817145805e-04 5.640863346635278930e+01
1.738762400216250798e-04 5.704069843527446437e+01
1.758916590327733002e-04 5.767982862053948878e+01
1.779304389918577567e-04 5.832610232416956109e+01
1.799928506782476725e-04 5.897959870298112861e+01
1.820791680099462630e-04 5.964039777770973672e+01
1.841896680799711133e-04 6.030858044223128900e+01
1.863246311931559835e-04 6.098422848660833040e+01
1.884843409033795745e-04 6.166742463646773587e+01
1.906690840512252356e-04 6.235825252978305144e+01
1.928791508020778235e-04 6.305679671850152346e+01
1.951148346846616683e-04 6.376314267832980676e+01
1.973764326300255834e-04 6.447737681862179215e+01
1.996642450109793916e-04 6.519958649236765780e+01
2.019785756819878484e-04 6.592986000628702925e+01
2.043197320195270865e-04 6.666828662649871262e+01
2.066880249629082160e-04 6.741495647847273176e+01
2.090837690555750453e-04 6.816996054553074202e+01
2.115072824868795298e-04 6.893339078943036213e+01
2.139588871343421834e-04 6.970534016622386275e+01
2.164389086064020889e-04 7.048590263667820466e+01
2.189476762856621176e-04 7.127517317680329256e+01
2.214855233726359721e-04 7.207324778847946334e+01
2.240527869300018495e-04 7.288022351019552048e+01
2.266498079273692845e-04 7.369619841464204058e+01
2.292769312865648918e-04 7.452127155508424039e+01
2.319345059274427814e-04 7.535554302225941115e+01
2.346228848142263134e-04 7.619911398207526076e+01
2.373424250023866691e-04 7.705208668677741457e+01
2.400934876860652035e-04 7.791456448619089770e+01
2.428764382460451090e-04 7.878665183907186531e+01
2.456916462982790305e-04 7.966845432457036225e+01
2.485394857429798965e-04 8.056007865327893569e+01
2.514203348142797370e-04 8.146163262894634727e+01
2.543345761304648903e-04 8.237322511620187981e+01
2.572825967447932359e-04 8.329496613075443179e+01
2.602647881969005024e-04 8.422696686062349158e+01
2.632815465648020731e-04 8.516933967809414696e+01
2.663332725174980963e-04 8.612219815178596605e+01
2.694203713681882413e-04 8.708565705883417252e+01
2.725432531281028249e-04 8.805983239718864297e+01
2.757023325609583289e-04 8.904484137931561349e+01
2.788980292380439777e-04 9.004080224763359297e+01
2.821307675939471824e-04 9.104783435463417618e+01
2.854009769829237591e-04 9.206605830484203068e+01
2.887090917359235484e-04 9.309559596935936554e+01
2.920555512182745244e-04 9.413657049839784463e+01
2.954407998880380793e-04 9.518910633392442833e+01
2.988652873550383024e-04 9.625332922242063205e+01
3.023294684405777215e-04 9.732936622774201396e+01
3.058338032378432473e-04 9.841734570324342712e+01
3.093787571730137595e-04 9.951739720976544845e+01
3.129648010670751349e-04 1.006296516294979000e+02
3.165924111983521496e-04 1.017542412053396532e+02
3.202620693657651165e-04 1.028912995541033979e+02
3.239742629528196056e-04 1.040409616798252728e+02
3.277294849923383015e-04 1.052033639871930717e+02
3.315282342319423692e-04 1.063786442950896713e+02
3.353710152002930081e-04 1.075669418387630003e+02
3.392583382740992667e-04 1.087683969808421125e+02
3.431907197459043682e-04 1.099831511790695515e+02
3.471686818926560223e-04 1.112113473126508865e+02
3.511927530450728672e-04 1.124531297124313056e+02
3.552634676578139803e-04 1.137086441742677039e+02
3.593813663804626239e-04 1.149780379725017241e+02
3.635469961293318715e-04 1.162614598735396925e+02
3.677609101601031711e-04 1.175590601495275962e+02
3.720236681413067385e-04 1.188709905422129225e+02
3.763358362286533740e-04 1.201974040193871645e+02
3.806979871402285448e-04 1.215384549649895405e+02
3.851107002325569739e-04 1.228942993027579860e+02
3.895745615775502574e-04 1.242650945100317017e+02
3.940901640403448279e-04 1.256509996314538569e+02
3.986581073580439810e-04 1.270521752927680268e+02
4.032789982193706307e-04 1.284687837147042444e+02
4.079534503452450522e-04 1.299009887251125122e+02
4.126820845702952557e-04 1.313489555706395890e+02
4.174655289253135972e-04 1.328128507366621136e+02
4.223044187206673248e-04 1.342928422896158338e+02
4.271993966306778055e-04 1.357890999323021788e+02
4.321511127789762923e-04 1.373017950175346016e+02
4.371602248248503283e-04 1.388311005618641332e+02
4.422273980505898373e-04 1.403771912593822435e+02
4.473533054498464575e-04 1.419402434956021466e+02
4.525386278170167947e-04 1.435204352997223225e+02
4.577840538376617388e-04 1.451179456682572777e+02
4.630902801799738800e-04 1.467329547943557770e+02
4.684580115873046222e-04 1.483656445504201713e+02
4.738879609717652546e-04 1.500161985093478165e+02
4.793808495089108153e-04 1.516848019572015573e+02
4.849374067335234439e-04 1.533716419059239229e+02
4.905583706365046568e-04 1.550769071060913689e+02
4.962444877628915604e-04 1.568007880596906887e+02
5.019965133110080614e-04 1.585434768883353058e+02
5.078152112327671743e-04 1.603051669874891445e+02
5.137013543351340219e-04 1.620860534073773067e+02
5.196557243827659538e-04 1.638863329670026303e+02
5.256791122018420349e-04 1.657062042662001033e+02
5.317723177850967571e-04 1.675458676977010271e+02
5.379361503980699009e-04 1.694055254592106792e+02
5.441714286865889172e-04 1.712853815655040535e+02
5.504789807854969502e-04 1.731856418302285476e+02
5.568596444286410272e-04 1.751065130117229103e+02
5.633142670601353798e-04 1.770482026532958741e+02
5.698437059469137721e-04 1.790109200198824908e+02
5.764488282925875340e-04 1.809948761614623436e+02
5.831305113526219844e-04 1.830002839227047673e+02
5.898896425508494586e-04 1.850273579525748744e+02
5.967271195973311917e-04 1.870763147138869442e+02
6.036438506075865983e-04 1.891473724927996329e+02
6.106407542232038244e-04 1.912407512534092291e+02
6.177187597338490302e-04 1.933566718023328690e+02
6.248788072006889295e-04 1.954953563545099087e+02
6.321218475812450180e-04 1.976570289150561734e+02
6.394488428556939106e-04 1.998419152874729434e+02
6.468607661546322196e-04 2.020502430808773795e+02
6.543586018883232108e-04 2.042822417171310292e+02
6.619433458774390093e-04 2.065381424378461475e+02
6.696160054853217717e-04 2.088181783070119479e+02
6.773775997517746681e-04 2.111225836733305243e+02
6.852291595284059830e-04 2.134515936102656326e+02
6.931717276155402148e-04 2.158054448360386743e+02
7.012063589007179638e-04 2.181843758411236536e+02
7.093341204987991394e-04 2.205886268923913178e+02
7.175560918936924699e-04 2.230184400370721960e+02
7.258733650817247602e-04 2.254740591065611568e+02
7.342870447166760257e-04 2.279557297200073265e+02
7.427982482564913450e-04 2.304636991495811458e+02
7.514081061116963198e-04 2.329982146793343816e+02
7.601177617955326210e-04 2.355595240699710473e+02
7.689283720758308604e-04 2.381478767168716502e+02
7.778411071286484360e-04 2.407635236726105461e+02
7.868571506936848170e-04 2.434067176455675963e+02
7.959777002314981234e-04 2.460777129982600115e+02
8.052039670825472846e-04 2.487767657453978529e+02
8.145371766280737639e-04 2.515041335516054062e+02
8.239785684528515806e-04 2.542600753762943953e+02
8.335293965098190729e-04 2.570448505400284489e+02
8.431909292866253619e-04 2.598587196484879200e+02
8.529644499741018170e-04 2.627019448595365816e+02
8.628512566366892044e-04 2.655747898772040116e+02
8.728526623848374341e-04 2.684775199452902257e+02
8.829699955494085860e-04 2.714104018406085288e+02
8.932045998580961195e-04 2.743737038658396727e+02
9.035578346138924653e-04 2.773676957931558604e+02
9.140310748756226740e-04 2.803926473372982286e+02
9.246257116405735008e-04 2.834488277744706011e+02
9.353431520292382036e-04 2.865365076114186991e+02
9.461848194721997124e-04 2.896559586766870211e+02
9.571521538991858893e-04 2.928074541069227053e+02
9.682466119303117331e-04 2.959912683327074774e+02
9.794696670695391023e-04 2.992076770638661856e+02
9.908228099003791103e-04 3.024569572742860259e+02
1.002307548283864732e-03 3.057393870265532883e+02
1.013925407558814544e-03 3.090552445345151114e+02
1.025677930744421434e-03 3.124048087305096715e+02
1.037566678745185456e-03 3.157883596693924915e+02
1.049593230558226948e-03 3.192061785101180362e+02
1.061759183482999420e-03 3.226585474954434858e+02
1.074066153333433013e-03 3.261457499310528192e+02
1.086515774652537783e-03 3.296680701640774487e+02
1.099109700929496542e-03 3.332257935525361745e+02
1.111849604819270662e-03 3.368192051715603839e+02
1.124737178364751356e-03 3.404485883602935132e+02
1.137774133221490730e-03 3.441142269068024575e+02
1.150962200885031431e-03 3.478164053344157196e+02
1.164303132920876341e-03 3.515554088718394610e+02
1.177798701197118681e-03 3.553315234225553354e+02
1.191450698119775244e-03 3.591450355334976621e+02
1.205260936870841855e-03 3.629962323629868024e+02
1.219231251649110278e-03 3.668854015482119735e+02
1.233363497913775222e-03 3.708128299087813389e+02
1.247659552630868939e-03 3.747788037280221829e+02
1.262121314522546408e-03 3.787836096371029839e+02
1.276750704319265127e-03 3.828275345973879666e+02
1.291549665014883131e-03 3.869108658611590386e+02
1.306520162124720367e-03 3.910338909315411229e+02
1.321664183946604648e-03 3.951968975215824003e+02
1.336983741824946011e-03 3.994001735124800234e+02
1.352480870417874584e-03 4.036440065181191699e+02
1.368157627967470829e-03 4.079286827390008057e+02
1.384016096573131068e-03 4.122544879857589422e+02
1.400058382468096939e-03 4.166217079651836457e+02
1.416286616299197981e-03 4.210306282318999820e+02
1.432702953409829925e-03 4.254815341391383754e+02
1.449309574126215940e-03 4.299747107885606283e+02
1.466108684046983808e-03 4.345104429792034466e+02
1.483102514336103470e-03 4.390890150657403979e+02
1.500293322019217047e-03 4.437107078625540453e+02
1.517683390283404692e-03 4.483757976974071653e+02
1.535275028780421847e-03 4.530845598381251875e+02
1.553070573933459063e-03 4.578372686613547557e+02
1.571072389247449340e-03 4.626341975885168836e+02
1.589282865622977398e-03 4.674756190206884412e+02
1.607704421673822760e-03 4.723618042724691009e+02
1.626339504048191073e-03 4.772930235047507495e+02
1.645190587753661863e-03 4.822695452551674293e+02
1.664260176485902803e-03 4.872916339206899465e+02
1.683550802961201673e-03 4.923595511809930372e+02
1.703065029252843121e-03 4.974735570892963779e+02
1.722805447131393322e-03 5.026339100000035387e+02
1.742774678408918554e-03 5.078408664907889829e+02
1.762975375287204483e-03 5.130946812835934452e+02
1.783410220710006724e-03 5.183956071644813619e+02
1.804081928719382128e-03 5.237438948844359174e+02
1.824993244816151307e-03 5.291397898776093598e+02
1.846146946324546618e-03 5.345835283007435237e+02
1.867545842761074654e-03 5.400753427129685633e+02
1.889192776207665675e-03 5.456154628514503884e+02
1.911090621689137074e-03 5.512041155343847549e+02
1.933242287555043959e-03 5.568415245627761578e+02
1.955650715865948734e-03 5.625279106210323334e+02
1.978318882784163655e-03 5.682634911763325363e+02
2.001249798969035980e-03 5.740484798577336960e+02
2.024446509976802599e-03 5.798830793508478791e+02
2.047912096665084614e-03 5.857674828305525807e+02
2.071649675602067840e-03 5.917018791407465415e+02
2.095662399480431679e-03 5.976864528077293244e+02
2.119953457536069303e-03 6.037213839205179511e+02
2.144526075971666789e-03 6.098068480099420867e+02
2.169383518385183292e-03 6.159430159265358498e+02
2.194529086203312468e-03 6.221300537172148779e+02
2.219966119119953351e-03 6.283681203998751243e+02
2.245697995539773072e-03 6.346573615779906277e+02
2.271728133026903931e-03 6.409979152201073020e+02
2.298059988758849835e-03 6.473899134799725061e+02
2.324697059985647227e-03 6.538334825573469971e+02
2.351642884494347698e-03 6.603287425577194654e+02
2.378901041078892130e-03 6.668758073508728330e+02
2.406475150015422761e-03 6.734747844283962195e+02
2.434368873543109931e-03 6.801257745843910243e+02
2.462585916350545565e-03 6.868288652535627534e+02
2.491130026067787072e-03 6.935841281397076727e+02
2.520004993764090716e-03 7.003916268017284210e+02
2.549214654451422042e-03 7.072514170434910739e+02
2.578762887593799742e-03 7.141635467531730228e+02
