1.000000000000000048e-04 4.387419323677963234e+02
1.011591112223829728e-04 4.436611540767236193e+02
1.023316578330244966e-04 4.486354733841296820e+02
1.035177955630176363e-04 4.536655051063913788e+02
1.047176819485520245e-04 4.587518700982340647e+02
1.059314763518370031e-04 4.638951960604785540e+02
1.071593399822671198e-04 4.690961176241564772e+02
1.084014359178330883e-04 4.743552764259600849e+02
1.096579291267809898e-04 4.796733211845460119e+02
1.109289864895222780e-04 4.850509077775996616e+02
1.122147768207980425e-04 4.904886993199334597e+02
1.135154708920999033e-04 4.959873664512005575e+02
1.148312414543511137e-04 5.015475878427239422e+02
1.161622632608502026e-04 5.071700497962610257e+02
1.175087130904807752e-04 5.128554462146552169e+02
1.188707697711903445e-04 5.186044786852335164e+02
1.202486142037412301e-04 5.244178565640891065e+02
1.216424293857368039e-04 5.302962970612896925e+02
1.230524004359261579e-04 5.362405253269986360e+02
1.244787146187906256e-04 5.422512745259839448e+02
1.259215613694151213e-04 5.483292856422701789e+02
1.273811323186478520e-04 5.544753075497221744e+02
1.288576213185518003e-04 5.606900973752070740e+02
1.303512244681509209e-04 5.669744206014598831e+02
1.318621401394748729e-04 5.733290511581722058e+02
1.333905690039058638e-04 5.797547715140053697e+02
1.349367140588306701e-04 5.862523727696543574e+02
1.365007806546013845e-04 5.928226547518398775e+02
1.380829765218092534e-04 5.994664258959269318e+02
1.396835117988739897e-04 6.061845023637184795e+02
1.413025990599533870e-04 6.129777088601313153e+02
1.429404533431761061e-04 6.198468791192335630e+02
1.445972921792019735e-04 6.267928560014752293e+02
1.462733356201130139e-04 6.338164915915425581e+02
1.479688062686396383e-04 6.409186472972546653e+02
1.496839293077255632e-04 6.481001939494830140e+02
1.514189325304352289e-04 6.553620119081314215e+02
1.531740463702080011e-04 6.627049915804366265e+02
1.549495039314631917e-04 6.701300338602809461e+02
1.567455410205595065e-04 6.776380496020226474e+02
1.585623961771137158e-04 6.852299596560301325e+02
1.604003107056820173e-04 6.929066949765854133e+02
1.622595287078087273e-04 7.006691967309575375e+02
1.641402971144466632e-04 7.085184164095962842e+02
1.660428657187529853e-04 7.164553159374964935e+02
1.679674872092653496e-04 7.244808676100306002e+02
1.699144172034626271e-04 7.325960524540025744e+02
1.718839142817145805e-04 7.408018609952737279e+02
