#           k/h    P           
    0.15800E-02    0.69031E+03
    0.16119E-02    0.70265E+03
    0.16445E-02    0.71519E+03
    0.16777E-02    0.72791E+03
    0.17116E-02    0.74083E+03
    0.17462E-02    0.75394E+03
    0.17814E-02    0.76724E+03
    0.18174E-02    0.78075E+03
    0.18541E-02    0.79445E+03
    0.18916E-02    0.80835E+03
    0.19298E-02    0.82245E+03
    0.19688E-02    0.83676E+03
    0.20086E-02    0.85127E+03
    0.20491E-02    0.86598E+03
    0.20905E-02    0.88089E+03
    0.21328E-02    0.89602E+03
    0.21758E-02    0.91134E+03
    0.22198E-02    0.92688E+03
    0.22646E-02    0.94262E+03
    0.23104E-02    0.95857E+03
    0.23571E-02    0.97473E+03
    0.24047E-02    0.99109E+03
    0.24533E-02    0.10077E+04
    0.25028E-02    0.10244E+04
    0.25534E-02    0.10414E+04
    0.26050E-02    0.10586E+04
    0.26576E-02    0.10760E+04
    0.27113E-02    0.10936E+04
    0.27660E-02    0.11114E+04
    0.28219E-02    0.11294E+04
    0.28789E-02    0.11477E+04
    0.29371E-02    0.11661E+04
    0.29964E-02    0.11847E+04
    0.30569E-02    0.12035E+04
    0.31187E-02    0.12225E+04
    0.31817E-02    0.12417E+04
    0.32460E-02    0.12611E+04
    0.33115E-02    0.12807E+04
    0.33784E-02    0.13005E+04
    0.34467E-02    0.13204E+04
    0.35163E-02    0.13405E+04
    0.35874E-02    0.13609E+04
    0.36598E-02    0.13813E+04
    0.37338E-02    0.14020E+04
    0.38092E-02    0.14228E+04
    0.38861E-02    0.14438E+04
    0.39646E-02    0.14649E+04
    0.40447E-02    0.14862E+04
    0.41264E-02    0.15076E+04
    0.42098E-02    0.15292E+04
    0.42948E-02    0.15509E+04
    0.43816E-02    0.15728E+04
    0.44701E-02    0.15947E+04
    0.45604E-02    0.16168E+04
    0.46525E-02    0.16389E+04
    0.47465E-02    0.16611E+04
    0.48424E-02    0.16834E+04
    0.49402E-02    0.17058E+04
    0.50400E-02    0.17282E+04
    0.51419E-02    0.17508E+04
    0.52457E-02    0.17734E+04
    0.53517E-02    0.17961E+04
    0.54598E-02    0.18189E+04
    0.55701E-02    0.18416E+04
    0.56826E-02    0.18644E+04
    0.57974E-02    0.18872E+04
    0.59145E-02    0.19100E+04
    0.60340E-02    0.19327E+04
    0.61559E-02    0.19554E+04
    0.62803E-02    0.19780E+04
    0.64072E-02    0.20006E+04
    0.65366E-02    0.20231E+04
    0.66686E-02    0.20455E+04
    0.68033E-02    0.20678E+04
    0.69408E-02    0.20900E+04
    0.70810E-02    0.21121E+04
    0.72240E-02    0.21340E+04
    0.73700E-02    0.21557E+04
    0.75189E-02    0.21772E+04
    0.76708E-02    0.21986E+04
    0.78257E-02    0.22197E+04
    0.79838E-02    0.22405E+04
    0.81451E-02    0.22611E+04
    0.83096E-02    0.22814E+04
    0.84775E-02    0.23014E+04
    0.86488E-02    0.23211E+04
    0.88235E-02    0.23404E+04
    0.90017E-02    0.23593E+04
    0.91836E-02    0.23779E+04
    0.93691E-02    0.23960E+04
    0.95583E-02    0.24137E+04
    0.97514E-02    0.24310E+04
    0.99484E-02    0.24477E+04
    0.10149E-01    0.24639E+04
    0.10354E-01    0.24796E+04
    0.10564E-01    0.24947E+04
    0.10777E-01    0.25093E+04
    0.10995E-01    0.25232E+04
    0.11217E-01    0.25364E+04
    0.11443E-01    0.25490E+04
    0.11675E-01    0.25608E+04
    0.11910E-01    0.25719E+04
    0.12151E-01    0.25823E+04
    0.12397E-01    0.25919E+04
    0.12647E-01    0.26007E+04
    0.12902E-01    0.26087E+04
    0.13163E-01    0.26158E+04
    0.13429E-01    0.26219E+04
    0.13700E-01    0.26270E+04
    0.13977E-01    0.26310E+04
    0.14259E-01    0.26340E+04
    0.14547E-01    0.26361E+04
    0.14841E-01    0.26373E+04
    0.15141E-01    0.26378E+04
    0.15447E-01    0.26377E+04
    0.15759E-01    0.26369E+04
    0.16077E-01    0.26351E+04
    0.16402E-01    0.26321E+04
    0.16734E-01    0.26277E+04
    0.17072E-01    0.26216E+04
    0.17416E-01    0.26141E+04
    0.17768E-01    0.26050E+04
    0.18127E-01    0.25947E+04
    0.18493E-01    0.25832E+04
    0.18867E-01    0.25706E+04
    0.19248E-01    0.25569E+04
    0.19637E-01    0.25419E+04
    0.20034E-01    0.25254E+04
    0.20438E-01    0.25074E+04
    0.20851E-01    0.24878E+04
    0.21272E-01    0.24666E+04
    0.21702E-01    0.24441E+04
    0.22141E-01    0.24204E+04
    0.22588E-01    0.23956E+04
    0.23044E-01    0.23699E+04
    0.23510E-01    0.23433E+04
    0.23985E-01    0.23159E+04
    0.24469E-01    0.22877E+04
    0.24964E-01    0.22586E+04
    0.25468E-01    0.22288E+04
    0.25982E-01    0.21981E+04
    0.26507E-01    0.21666E+04
    0.27043E-01    0.21342E+04
    0.27589E-01    0.21011E+04
    0.28146E-01    0.20671E+04
    0.28715E-01    0.20325E+04
    0.29295E-01    0.19972E+04
    0.29887E-01    0.19614E+04
    0.30490E-01    0.19253E+04
    0.31106E-01    0.18888E+04
    0.31735E-01    0.18522E+04
    0.32376E-01    0.18155E+04
    0.33030E-01    0.17790E+04
    0.33697E-01    0.17428E+04
    0.34378E-01    0.17068E+04
    0.35072E-01    0.16713E+04
    0.35781E-01    0.16364E+04
    0.36504E-01    0.16020E+04
    0.37241E-01    0.15683E+04
    0.37993E-01    0.15354E+04
    0.38761E-01    0.15032E+04
    0.39544E-01    0.14719E+04
    0.40343E-01    0.14414E+04
    0.41158E-01    0.14119E+04
    0.41989E-01    0.13833E+04
    0.42838E-01    0.13559E+04
    0.43703E-01    0.13296E+04
    0.44586E-01    0.13045E+04
    0.45486E-01    0.12808E+04
    0.46405E-01    0.12585E+04
    0.47343E-01    0.12373E+04
    0.48299E-01    0.12173E+04
    0.49275E-01    0.11983E+04
    0.50270E-01    0.11802E+04
    0.51286E-01    0.11629E+04
    0.52322E-01    0.11463E+04
    0.53379E-01    0.11304E+04
    0.54457E-01    0.11150E+04
    0.55557E-01    0.11001E+04
    0.56680E-01    0.10855E+04
    0.57825E-01    0.10711E+04
    0.58993E-01    0.10568E+04
    0.60184E-01    0.10424E+04
    0.61400E-01    0.10277E+04
    0.62641E-01    0.10126E+04
    0.63906E-01    0.99676E+03
    0.65197E-01    0.97997E+03
    0.66514E-01    0.96203E+03
    0.67858E-01    0.94299E+03
    0.69229E-01    0.92306E+03
    0.70627E-01    0.90242E+03
    0.72054E-01    0.88088E+03
    0.73510E-01    0.85805E+03
    0.74994E-01    0.83365E+03
    0.76509E-01    0.80797E+03
    0.78055E-01    0.78152E+03
    0.79632E-01    0.75470E+03
    0.81241E-01    0.72772E+03
    0.82882E-01    0.70076E+03
    0.84556E-01    0.67404E+03
    0.86264E-01    0.64785E+03
    0.88007E-01    0.62243E+03
    0.89785E-01    0.59807E+03
    0.91598E-01    0.57500E+03
    0.93449E-01    0.55342E+03
    0.95337E-01    0.53355E+03
    0.97263E-01    0.51554E+03
    0.99227E-01    0.49946E+03
    0.10123E+00    0.48530E+03
    0.10328E+00    0.47299E+03
    0.10536E+00    0.46235E+03
    0.10749E+00    0.45313E+03
    0.10966E+00    0.44505E+03
    0.11188E+00    0.43774E+03
    0.11414E+00    0.43084E+03
    0.11644E+00    0.42397E+03
    0.11880E+00    0.41679E+03
    0.12120E+00    0.40898E+03
    0.12365E+00    0.40027E+03
    0.12614E+00    0.39047E+03
    0.12869E+00    0.37949E+03
    0.13129E+00    0.36734E+03
    0.13394E+00    0.35413E+03
    0.13665E+00    0.34008E+03
    0.13941E+00    0.32549E+03
    0.14223E+00    0.31072E+03
    0.14510E+00    0.29618E+03
    0.14803E+00    0.28231E+03
    0.15102E+00    0.26951E+03
    0.15407E+00    0.25808E+03
    0.15718E+00    0.24817E+03
    0.16036E+00    0.23982E+03
    0.16360E+00    0.23286E+03
    0.16690E+00    0.22707E+03
    0.17028E+00    0.22214E+03
    0.17371E+00    0.21773E+03
    0.17722E+00    0.21347E+03
    0.18080E+00    0.20896E+03
    0.18446E+00    0.20383E+03
    0.18818E+00    0.19784E+03
    0.19198E+00    0.19097E+03
    0.19586E+00    0.18338E+03
    0.19982E+00    0.17535E+03
    0.20386E+00    0.16724E+03
    0.20797E+00    0.15938E+03
    0.21218E+00    0.15210E+03
    0.21646E+00    0.14565E+03
    0.22083E+00    0.14017E+03
    0.22530E+00    0.13561E+03
    0.22985E+00    0.13178E+03
    0.23449E+00    0.12842E+03
    0.23923E+00    0.12519E+03
    0.24406E+00    0.12180E+03
    0.24899E+00    0.11801E+03
    0.25402E+00    0.11377E+03
    0.25915E+00    0.10918E+03
    0.26439E+00    0.10443E+03
    0.26973E+00    0.99780E+02
    0.27518E+00    0.95459E+02
    0.28074E+00    0.91632E+02
    0.28641E+00    0.88336E+02
    0.29219E+00    0.85475E+02
    0.29810E+00    0.82873E+02
    0.30412E+00    0.80331E+02
    0.31026E+00    0.77679E+02
    0.31653E+00    0.74843E+02
    0.32292E+00    0.71863E+02
    0.32945E+00    0.68870E+02
    0.33610E+00    0.66010E+02
    0.34289E+00    0.63392E+02
    0.34982E+00    0.61047E+02
    0.35689E+00    0.58927E+02
    0.36409E+00    0.56929E+02
    0.37145E+00    0.54951E+02
    0.37895E+00    0.52927E+02
    0.38661E+00    0.50866E+02
    0.39442E+00    0.48837E+02
    0.40239E+00    0.46908E+02
    0.41052E+00    0.45117E+02
    0.41881E+00    0.43465E+02
    0.42727E+00    0.41900E+02
    0.43590E+00    0.40373E+02
    0.44471E+00    0.38857E+02
    0.45369E+00    0.37358E+02
    0.46286E+00    0.35909E+02
    0.47221E+00    0.34538E+02
    0.48174E+00    0.33246E+02
    0.49148E+00    0.32017E+02
    0.50141E+00    0.30826E+02
    0.51153E+00    0.29662E+02
    0.52187E+00    0.28531E+02
    0.53241E+00    0.27446E+02
    0.54317E+00    0.26413E+02
    0.55414E+00    0.25428E+02
    0.56533E+00    0.24477E+02
    0.57675E+00    0.23556E+02
    0.58840E+00    0.22668E+02
    0.60029E+00    0.21816E+02
    0.61242E+00    0.20999E+02
    0.62479E+00    0.20216E+02
    0.63741E+00    0.19462E+02
    0.65029E+00    0.18738E+02
    0.66342E+00    0.18041E+02
    0.67683E+00    0.17371E+02
    0.69050E+00    0.16726E+02
    0.70445E+00    0.16106E+02
    0.71868E+00    0.15510E+02
    0.73320E+00    0.14938E+02
    0.74801E+00    0.14387E+02
    0.76312E+00    0.13858E+02
    0.77854E+00    0.13349E+02
    0.79426E+00    0.12860E+02
    0.81031E+00    0.12390E+02
    0.82668E+00    0.11939E+02
    0.84338E+00    0.11505E+02
    0.86041E+00    0.11088E+02
    0.87780E+00    0.10687E+02
    0.89553E+00    0.10302E+02
    0.91362E+00    0.99325E+01
    0.93208E+00    0.95771E+01
    0.95091E+00    0.92357E+01
    0.97011E+00    0.89075E+01
    0.98971E+00    0.85921E+01
    0.10097E+01    0.82890E+01
    0.10301E+01    0.79977E+01
    0.10509E+01    0.77177E+01
    0.10721E+01    0.74485E+01
    0.10938E+01    0.71897E+01
    0.11159E+01    0.69408E+01
    0.11384E+01    0.67016E+01
    0.11614E+01    0.64716E+01
    0.11849E+01    0.62503E+01
    0.12088E+01    0.60376E+01
    0.12333E+01    0.58330E+01
    0.12582E+01    0.56362E+01
    0.12836E+01    0.54469E+01
    0.13095E+01    0.52647E+01
    0.13360E+01    0.50895E+01
    0.13630E+01    0.49208E+01
    0.13905E+01    0.47585E+01
    0.14186E+01    0.46023E+01
    0.14472E+01    0.44519E+01
    0.14765E+01    0.43071E+01
    0.15063E+01    0.41676E+01
    0.15367E+01    0.40334E+01
    0.15678E+01    0.39041E+01
    0.15994E+01    0.37795E+01
    0.16318E+01    0.36595E+01
    0.16647E+01    0.35439E+01
    0.16984E+01    0.34325E+01
    0.17327E+01    0.33251E+01
    0.17677E+01    0.32216E+01
    0.18034E+01    0.31219E+01
    0.18398E+01    0.30257E+01
    0.18770E+01    0.29329E+01
    0.19149E+01    0.28434E+01
    0.19536E+01    0.27571E+01
    0.19930E+01    0.26738E+01
    0.20333E+01    0.25934E+01
    0.20744E+01    0.25157E+01
    0.21163E+01    0.24407E+01
    0.21590E+01    0.23683E+01
    0.22026E+01    0.22984E+01
    0.22471E+01    0.22308E+01
    0.22925E+01    0.21656E+01
    0.23388E+01    0.21025E+01
    0.23861E+01    0.20415E+01
    0.24343E+01    0.19825E+01
    0.24835E+01    0.19255E+01
    0.25336E+01    0.18703E+01
    0.25848E+01    0.18169E+01
    0.26370E+01    0.17653E+01
    0.26903E+01    0.17153E+01
    0.27447E+01    0.16668E+01
    0.28001E+01    0.16200E+01
    0.28567E+01    0.15745E+01
    0.29144E+01    0.15305E+01
    0.29733E+01    0.14879E+01
    0.30333E+01    0.14466E+01
    0.30946E+01    0.14065E+01
    0.31571E+01    0.13676E+01
    0.32209E+01    0.13299E+01
    0.32860E+01    0.12934E+01
    0.33523E+01    0.12579E+01
    0.34201E+01    0.12235E+01
    0.34892E+01    0.11900E+01
    0.35596E+01    0.11576E+01
    0.36316E+01    0.11261E+01
    0.37049E+01    0.10954E+01
    0.37798E+01    0.10657E+01
    0.38561E+01    0.10368E+01
    0.39340E+01    0.10087E+01
    0.40135E+01    0.98137E+00
    0.40946E+01    0.95480E+00
    0.41773E+01    0.92897E+00
    0.42617E+01    0.90384E+00
    0.43478E+01    0.87938E+00
    0.44356E+01    0.85559E+00
    0.45252E+01    0.83243E+00
    0.46166E+01    0.80989E+00
    0.47099E+01    0.78794E+00
    0.48050E+01    0.76657E+00
    0.49021E+01    0.74576E+00
    0.50011E+01    0.72549E+00
    0.51021E+01    0.70574E+00
    0.52052E+01    0.68651E+00
    0.53104E+01    0.66776E+00
    0.54176E+01    0.64949E+00
    0.55271E+01    0.63169E+00
    0.56387E+01    0.61433E+00
    0.57526E+01    0.59741E+00
    0.58689E+01    0.58092E+00
    0.59874E+01    0.56484E+00
    0.61084E+01    0.54916E+00
    0.62318E+01    0.53387E+00
    0.63577E+01    0.51896E+00
    0.64861E+01    0.50441E+00
    0.66171E+01    0.49023E+00
    0.67508E+01    0.47639E+00
    0.68872E+01    0.46290E+00
    0.70263E+01    0.44974E+00
    0.71682E+01    0.43690E+00
    0.73130E+01    0.42437E+00
    0.74608E+01    0.41216E+00
    0.76115E+01    0.40024E+00
    0.77653E+01    0.38862E+00
    0.79221E+01    0.37728E+00
    0.80822E+01    0.36622E+00
    0.82454E+01    0.35543E+00
    0.84120E+01    0.34491E+00
    0.85819E+01    0.33465E+00
    0.87553E+01    0.32464E+00
    0.89322E+01    0.31488E+00
    0.91126E+01    0.30537E+00
    0.92967E+01    0.29609E+00
    0.94845E+01    0.28704E+00
    0.96761E+01    0.27822E+00
    0.98716E+01    0.26963E+00
    0.10071E+02    0.26125E+00
    0.10274E+02    0.25309E+00
    0.10482E+02    0.24515E+00
    0.10694E+02    0.23741E+00
    0.10910E+02    0.22987E+00
    0.11130E+02    0.22253E+00
    0.11355E+02    0.21539E+00
    0.11584E+02    0.20844E+00
    0.11818E+02    0.20167E+00
    0.12057E+02    0.19509E+00
    0.12301E+02    0.18869E+00
    0.12549E+02    0.18246E+00
    0.12803E+02    0.17641E+00
    0.13061E+02    0.17052E+00
    0.13325E+02    0.16480E+00
    0.13594E+02    0.15924E+00
    0.13869E+02    0.15384E+00
    0.14149E+02    0.14858E+00
    0.14435E+02    0.14348E+00
    0.14727E+02    0.13852E+00
    0.15024E+02    0.13371E+00
    0.15328E+02    0.12903E+00
    0.15637E+02    0.12449E+00
    0.15953E+02    0.12008E+00
    0.16275E+02    0.11580E+00
    0.16604E+02    0.11164E+00
    0.16940E+02    0.10761E+00
    0.17282E+02    0.10370E+00
    0.17631E+02    0.99906E-01
    0.17987E+02    0.96226E-01
    0.18351E+02    0.92660E-01
    0.18721E+02    0.89206E-01
    0.19099E+02    0.85862E-01
    0.19485E+02    0.82628E-01
    0.19879E+02    0.79501E-01
    0.20280E+02    0.76480E-01
    0.20690E+02    0.73563E-01
    0.21108E+02    0.70748E-01
    0.21535E+02    0.68032E-01
    0.21970E+02    0.65414E-01
    0.22413E+02    0.62891E-01
    0.22866E+02    0.60462E-01
    0.23328E+02    0.58122E-01
    0.23799E+02    0.55871E-01
    0.24280E+02    0.53706E-01
