#           k/h    P           
    0.47588E-03    0.49628E+03
    0.48550E-03    0.50580E+03
    0.49530E-03    0.51550E+03
    0.50531E-03    0.52537E+03
    0.51552E-03    0.53544E+03
    0.52593E-03    0.54569E+03
    0.53656E-03    0.55613E+03
    0.54739E-03    0.56676E+03
    0.55845E-03    0.57760E+03
    0.56973E-03    0.58863E+03
    0.58124E-03    0.59987E+03
    0.59299E-03    0.61132E+03
    0.60496E-03    0.62298E+03
    0.61719E-03    0.63485E+03
    0.62965E-03    0.64694E+03
    0.64237E-03    0.65926E+03
    0.65535E-03    0.67180E+03
    0.66859E-03    0.68457E+03
    0.68210E-03    0.69757E+03
    0.69588E-03    0.71082E+03
    0.70993E-03    0.72430E+03
    0.72427E-03    0.73803E+03
    0.73891E-03    0.75200E+03
    0.75383E-03    0.76623E+03
    0.76906E-03    0.78072E+03
    0.78460E-03    0.79547E+03
    0.80045E-03    0.81048E+03
    0.81662E-03    0.82576E+03
    0.83311E-03    0.84131E+03
    0.84994E-03    0.85714E+03
    0.86711E-03    0.87326E+03
    0.88463E-03    0.88965E+03
    0.90250E-03    0.90634E+03
    0.92073E-03    0.92332E+03
    0.93933E-03    0.94060E+03
    0.95831E-03    0.95818E+03
    0.97767E-03    0.97607E+03
    0.99742E-03    0.99427E+03
    0.10176E-02    0.10128E+04
    0.10381E-02    0.10316E+04
    0.10591E-02    0.10508E+04
    0.10805E-02    0.10703E+04
    0.11023E-02    0.10901E+04
    0.11246E-02    0.11102E+04
    0.11473E-02    0.11307E+04
    0.11705E-02    0.11516E+04
    0.11941E-02    0.11728E+04
    0.12182E-02    0.11943E+04
    0.12429E-02    0.12162E+04
    0.12680E-02    0.12385E+04
    0.12936E-02    0.12612E+04
    0.13197E-02    0.12842E+04
    0.13464E-02    0.13076E+04
    0.13736E-02    0.13313E+04
    0.14013E-02    0.13555E+04
    0.14296E-02    0.13800E+04
    0.14585E-02    0.14049E+04
    0.14880E-02    0.14303E+04
    0.15180E-02    0.14560E+04
    0.15487E-02    0.14821E+04
    0.15800E-02    0.15087E+04
    0.16119E-02    0.15356E+04
    0.16445E-02    0.15630E+04
    0.16777E-02    0.15908E+04
    0.17116E-02    0.16190E+04
    0.17462E-02    0.16476E+04
    0.17814E-02    0.16767E+04
    0.18174E-02    0.17062E+04
    0.18541E-02    0.17361E+04
    0.18916E-02    0.17665E+04
    0.19298E-02    0.17973E+04
    0.19688E-02    0.18285E+04
    0.20086E-02    0.18602E+04
    0.20491E-02    0.18923E+04
    0.20905E-02    0.19249E+04
    0.21328E-02    0.19579E+04
    0.21758E-02    0.19914E+04
    0.22198E-02    0.20253E+04
    0.22646E-02    0.20597E+04
    0.23104E-02    0.20945E+04
    0.23571E-02    0.21298E+04
    0.24047E-02    0.21655E+04
    0.24533E-02    0.22017E+04
    0.25028E-02    0.22384E+04
    0.25534E-02    0.22754E+04
    0.26050E-02    0.23130E+04
    0.26576E-02    0.23510E+04
    0.27113E-02    0.23894E+04
    0.27660E-02    0.24283E+04
    0.28219E-02    0.24676E+04
    0.28789E-02    0.25074E+04
    0.29371E-02    0.25476E+04
    0.29964E-02    0.25883E+04
    0.30569E-02    0.26294E+04
    0.31187E-02    0.26709E+04
    0.31817E-02    0.27128E+04
    0.32460E-02    0.27551E+04
    0.33115E-02    0.27979E+04
    0.33784E-02    0.28411E+04
    0.34467E-02    0.28846E+04
    0.35163E-02    0.29286E+04
    0.35874E-02    0.29729E+04
    0.36598E-02    0.30177E+04
    0.37338E-02    0.30628E+04
    0.38092E-02    0.31082E+04
    0.38861E-02    0.31540E+04
    0.39646E-02    0.32001E+04
    0.40447E-02    0.32465E+04
    0.41264E-02    0.32933E+04
    0.42098E-02    0.33405E+04
    0.42948E-02    0.33880E+04
    0.43816E-02    0.34357E+04
    0.44701E-02    0.34837E+04
    0.45604E-02    0.35318E+04
    0.46525E-02    0.35800E+04
    0.47465E-02    0.36282E+04
    0.48424E-02    0.36765E+04
    0.49402E-02    0.37250E+04
    0.50400E-02    0.37737E+04
    0.51419E-02    0.38227E+04
    0.52457E-02    0.38719E+04
    0.53517E-02    0.39214E+04
    0.54598E-02    0.39710E+04
    0.55701E-02    0.40208E+04
    0.56826E-02    0.40705E+04
    0.57974E-02    0.41202E+04
    0.59145E-02    0.41698E+04
    0.60340E-02    0.42193E+04
    0.61559E-02    0.42687E+04
    0.62803E-02    0.43180E+04
    0.64072E-02    0.43672E+04
    0.65366E-02    0.44163E+04
    0.66686E-02    0.44651E+04
    0.68033E-02    0.45138E+04
    0.69408E-02    0.45621E+04
    0.70810E-02    0.46101E+04
    0.72240E-02    0.46578E+04
    0.73700E-02    0.47051E+04
    0.75189E-02    0.47520E+04
    0.76708E-02    0.47985E+04
    0.78257E-02    0.48444E+04
    0.79838E-02    0.48898E+04
    0.81451E-02    0.49346E+04
    0.83096E-02    0.49788E+04
    0.84775E-02    0.50223E+04
    0.86488E-02    0.50651E+04
    0.88235E-02    0.51071E+04
    0.90017E-02    0.51484E+04
    0.91836E-02    0.51887E+04
    0.93691E-02    0.52281E+04
    0.95583E-02    0.52666E+04
    0.97514E-02    0.53041E+04
    0.99484E-02    0.53404E+04
    0.10149E-01    0.53757E+04
    0.10354E-01    0.54098E+04
    0.10564E-01    0.54426E+04
    0.10777E-01    0.54741E+04
    0.10995E-01    0.55043E+04
    0.11217E-01    0.55330E+04
    0.11443E-01    0.55602E+04
    0.11675E-01    0.55858E+04
    0.11910E-01    0.56099E+04
    0.12151E-01    0.56324E+04
    0.12397E-01    0.56531E+04
    0.12647E-01    0.56722E+04
    0.12902E-01    0.56894E+04
    0.13163E-01    0.57047E+04
    0.13429E-01    0.57178E+04
    0.13700E-01    0.57287E+04
    0.13977E-01    0.57373E+04
    0.14259E-01    0.57436E+04
    0.14547E-01    0.57479E+04
    0.14841E-01    0.57504E+04
    0.15141E-01    0.57513E+04
    0.15447E-01    0.57508E+04
    0.15759E-01    0.57487E+04
    0.16077E-01    0.57446E+04
    0.16402E-01    0.57378E+04
    0.16734E-01    0.57280E+04
    0.17072E-01    0.57146E+04
    0.17416E-01    0.56979E+04
    0.17768E-01    0.56780E+04
    0.18127E-01    0.56552E+04
    0.18493E-01    0.56299E+04
    0.18867E-01    0.56022E+04
    0.19248E-01    0.55721E+04
    0.19637E-01    0.55391E+04
    0.20034E-01    0.55030E+04
    0.20438E-01    0.54636E+04
    0.20851E-01    0.54206E+04
    0.21272E-01    0.53743E+04
    0.21702E-01    0.53250E+04
    0.22141E-01    0.52730E+04
    0.22588E-01    0.52188E+04
    0.23044E-01    0.51626E+04
    0.23510E-01    0.51046E+04
    0.23985E-01    0.50447E+04
    0.24469E-01    0.49830E+04
    0.24964E-01    0.49195E+04
    0.25468E-01    0.48542E+04
    0.25982E-01    0.47872E+04
    0.26507E-01    0.47184E+04
    0.27043E-01    0.46478E+04
    0.27589E-01    0.45755E+04
    0.28146E-01    0.45014E+04
    0.28715E-01    0.44258E+04
    0.29295E-01    0.43489E+04
    0.29887E-01    0.42709E+04
    0.30490E-01    0.41921E+04
    0.31106E-01    0.41126E+04
    0.31735E-01    0.40328E+04
    0.32376E-01    0.39530E+04
    0.33030E-01    0.38734E+04
    0.33697E-01    0.37944E+04
    0.34378E-01    0.37162E+04
    0.35072E-01    0.36389E+04
    0.35781E-01    0.35628E+04
    0.36504E-01    0.34880E+04
    0.37241E-01    0.34147E+04
    0.37993E-01    0.33430E+04
    0.38761E-01    0.32730E+04
    0.39544E-01    0.32048E+04
    0.40343E-01    0.31385E+04
    0.41158E-01    0.30743E+04
    0.41989E-01    0.30122E+04
    0.42838E-01    0.29524E+04
    0.43703E-01    0.28952E+04
    0.44586E-01    0.28407E+04
    0.45486E-01    0.27892E+04
    0.46405E-01    0.27405E+04
    0.47343E-01    0.26945E+04
    0.48299E-01    0.26509E+04
    0.49275E-01    0.26095E+04
    0.50270E-01    0.25701E+04
    0.51286E-01    0.25324E+04
    0.52322E-01    0.24963E+04
    0.53379E-01    0.24616E+04
    0.54457E-01    0.24281E+04
    0.55557E-01    0.23956E+04
    0.56680E-01    0.23637E+04
    0.57825E-01    0.23323E+04
    0.58993E-01    0.23011E+04
    0.60184E-01    0.22696E+04
    0.61400E-01    0.22376E+04
    0.62641E-01    0.22045E+04
    0.63906E-01    0.21700E+04
    0.65197E-01    0.21334E+04
    0.66514E-01    0.20944E+04
    0.67858E-01    0.20530E+04
    0.69229E-01    0.20096E+04
    0.70627E-01    0.19648E+04
    0.72054E-01    0.19181E+04
    0.73510E-01    0.18686E+04
    0.74994E-01    0.18157E+04
    0.76509E-01    0.17602E+04
    0.78055E-01    0.17030E+04
    0.79632E-01    0.16451E+04
    0.81241E-01    0.15868E+04
    0.82882E-01    0.15286E+04
    0.84556E-01    0.14710E+04
    0.86264E-01    0.14145E+04
    0.88007E-01    0.13598E+04
    0.89785E-01    0.13073E+04
    0.91598E-01    0.12576E+04
    0.93449E-01    0.12111E+04
    0.95337E-01    0.11682E+04
    0.97263E-01    0.11294E+04
    0.99227E-01    0.10946E+04
    0.10123E+00    0.10640E+04
    0.10328E+00    0.10373E+04
    0.10536E+00    0.10142E+04
    0.10749E+00    0.99410E+03
    0.10966E+00    0.97641E+03
    0.11188E+00    0.96034E+03
    0.11414E+00    0.94513E+03
    0.11644E+00    0.93001E+03
    0.11880E+00    0.91420E+03
    0.12120E+00    0.89706E+03
    0.12365E+00    0.87802E+03
    0.12614E+00    0.85671E+03
    0.12869E+00    0.83292E+03
    0.13129E+00    0.80669E+03
    0.13394E+00    0.77826E+03
    0.13665E+00    0.74810E+03
    0.13941E+00    0.71682E+03
    0.14223E+00    0.68521E+03
    0.14510E+00    0.65412E+03
    0.14803E+00    0.62446E+03
    0.15102E+00    0.59706E+03
    0.15407E+00    0.57255E+03
    0.15718E+00    0.55128E+03
    0.16036E+00    0.53325E+03
    0.16360E+00    0.51815E+03
    0.16690E+00    0.50549E+03
    0.17028E+00    0.49464E+03
    0.17371E+00    0.48487E+03
    0.17722E+00    0.47541E+03
    0.18080E+00    0.46543E+03
    0.18446E+00    0.45417E+03
    0.18818E+00    0.44117E+03
    0.19198E+00    0.42635E+03
    0.19586E+00    0.41007E+03
    0.19982E+00    0.39293E+03
    0.20386E+00    0.37563E+03
    0.20797E+00    0.35888E+03
    0.21218E+00    0.34334E+03
    0.21646E+00    0.32954E+03
    0.22083E+00    0.31774E+03
    0.22530E+00    0.30784E+03
    0.22985E+00    0.29946E+03
    0.23449E+00    0.29203E+03
    0.23923E+00    0.28490E+03
    0.24406E+00    0.27742E+03
    0.24899E+00    0.26917E+03
    0.25402E+00    0.26001E+03
    0.25915E+00    0.25015E+03
    0.26439E+00    0.24001E+03
    0.26973E+00    0.23007E+03
    0.27518E+00    0.22083E+03
    0.28074E+00    0.21260E+03
    0.28641E+00    0.20545E+03
    0.29219E+00    0.19919E+03
    0.29810E+00    0.19347E+03
    0.30412E+00    0.18787E+03
    0.31026E+00    0.18207E+03
    0.31653E+00    0.17592E+03
    0.32292E+00    0.16949E+03
    0.32945E+00    0.16305E+03
    0.33610E+00    0.15689E+03
    0.34289E+00    0.15123E+03
    0.34982E+00    0.14612E+03
    0.35689E+00    0.14147E+03
    0.36409E+00    0.13708E+03
    0.37145E+00    0.13273E+03
    0.37895E+00    0.12830E+03
    0.38661E+00    0.12382E+03
    0.39442E+00    0.11941E+03
    0.40239E+00    0.11520E+03
    0.41052E+00    0.11129E+03
    0.41881E+00    0.10765E+03
    0.42727E+00    0.10419E+03
    0.43590E+00    0.10082E+03
    0.44471E+00    0.97473E+02
    0.45369E+00    0.94173E+02
    0.46286E+00    0.90983E+02
    0.47221E+00    0.87952E+02
    0.48174E+00    0.85082E+02
    0.49148E+00    0.82344E+02
    0.50141E+00    0.79688E+02
    0.51153E+00    0.77091E+02
    0.52187E+00    0.74568E+02
    0.53241E+00    0.72140E+02
    0.54317E+00    0.69822E+02
    0.55414E+00    0.67601E+02
    0.56533E+00    0.65455E+02
    0.57675E+00    0.63372E+02
    0.58840E+00    0.61359E+02
    0.60029E+00    0.59422E+02
    0.61242E+00    0.57559E+02
    0.62479E+00    0.55765E+02
    0.63741E+00    0.54036E+02
    0.65029E+00    0.52367E+02
    0.66342E+00    0.50757E+02
    0.67683E+00    0.49203E+02
    0.69050E+00    0.47704E+02
    0.70445E+00    0.46257E+02
    0.71868E+00    0.44860E+02
    0.73320E+00    0.43511E+02
    0.74801E+00    0.42209E+02
    0.76312E+00    0.40953E+02
    0.77854E+00    0.39739E+02
    0.79426E+00    0.38567E+02
    0.81031E+00    0.37436E+02
    0.82668E+00    0.36343E+02
    0.84338E+00    0.35287E+02
    0.86041E+00    0.34268E+02
    0.87780E+00    0.33283E+02
    0.89553E+00    0.32332E+02
    0.91362E+00    0.31412E+02
    0.93208E+00    0.30524E+02
    0.95091E+00    0.29665E+02
    0.97011E+00    0.28834E+02
    0.98971E+00    0.28030E+02
    0.10097E+01    0.27253E+02
    0.10301E+01    0.26501E+02
    0.10509E+01    0.25773E+02
    0.10721E+01    0.25068E+02
    0.10938E+01    0.24386E+02
    0.11159E+01    0.23725E+02
    0.11384E+01    0.23085E+02
    0.11614E+01    0.22464E+02
    0.11849E+01    0.21863E+02
    0.12088E+01    0.21280E+02
    0.12333E+01    0.20715E+02
    0.12582E+01    0.20167E+02
    0.12836E+01    0.19636E+02
    0.13095E+01    0.19120E+02
    0.13360E+01    0.18619E+02
    0.13630E+01    0.18134E+02
    0.13905E+01    0.17662E+02
    0.14186E+01    0.17203E+02
    0.14472E+01    0.16758E+02
    0.14765E+01    0.16326E+02
    0.15063E+01    0.15905E+02
    0.15367E+01    0.15497E+02
    0.15678E+01    0.15099E+02
    0.15994E+01    0.14713E+02
    0.16318E+01    0.14337E+02
    0.16647E+01    0.13971E+02
    0.16984E+01    0.13615E+02
    0.17327E+01    0.13268E+02
    0.17677E+01    0.12931E+02
    0.18034E+01    0.12602E+02
    0.18398E+01    0.12282E+02
    0.18770E+01    0.11971E+02
    0.19149E+01    0.11667E+02
    0.19536E+01    0.11371E+02
    0.19930E+01    0.11082E+02
    0.20333E+01    0.10801E+02
    0.20744E+01    0.10526E+02
    0.21163E+01    0.10259E+02
    0.21590E+01    0.99976E+01
    0.22026E+01    0.97429E+01
    0.22471E+01    0.94943E+01
    0.22925E+01    0.92518E+01
    0.23388E+01    0.90150E+01
    0.23861E+01    0.87838E+01
    0.24343E+01    0.85581E+01
    0.24835E+01    0.83377E+01
    0.25336E+01    0.81225E+01
    0.25848E+01    0.79123E+01
    0.26370E+01    0.77070E+01
    0.26903E+01    0.75064E+01
    0.27447E+01    0.73105E+01
    0.28001E+01    0.71191E+01
    0.28567E+01    0.69320E+01
    0.29144E+01    0.67493E+01
    0.29733E+01    0.65707E+01
    0.30333E+01    0.63962E+01
    0.30946E+01    0.62257E+01
    0.31571E+01    0.60590E+01
    0.32209E+01    0.58961E+01
    0.32860E+01    0.57369E+01
    0.33523E+01    0.55813E+01
    0.34201E+01    0.54293E+01
    0.34892E+01    0.52807E+01
    0.35596E+01    0.51354E+01
    0.36316E+01    0.49935E+01
    0.37049E+01    0.48548E+01
    0.37798E+01    0.47193E+01
    0.38561E+01    0.45869E+01
    0.39340E+01    0.44575E+01
    0.40135E+01    0.43311E+01
    0.40946E+01    0.42077E+01
    0.41773E+01    0.40871E+01
    0.42617E+01    0.39693E+01
    0.43478E+01    0.38543E+01
    0.44356E+01    0.37419E+01
    0.45252E+01    0.36323E+01
    0.46166E+01    0.35252E+01
    0.47099E+01    0.34206E+01
    0.48050E+01    0.33186E+01
    0.49021E+01    0.32190E+01
    0.50011E+01    0.31219E+01
    0.51021E+01    0.30271E+01
    0.52052E+01    0.29346E+01
    0.53104E+01    0.28444E+01
    0.54176E+01    0.27565E+01
    0.55271E+01    0.26708E+01
    0.56387E+01    0.25872E+01
    0.57526E+01    0.25058E+01
    0.58689E+01    0.24264E+01
    0.59874E+01    0.23491E+01
    0.61084E+01    0.22738E+01
    0.62318E+01    0.22005E+01
    0.63577E+01    0.21291E+01
    0.64861E+01    0.20596E+01
    0.66171E+01    0.19920E+01
    0.67508E+01    0.19261E+01
    0.68872E+01    0.18621E+01
    0.70263E+01    0.17998E+01
    0.71682E+01    0.17393E+01
    0.73130E+01    0.16804E+01
    0.74608E+01    0.16232E+01
    0.76115E+01    0.15676E+01
    0.77653E+01    0.15135E+01
    0.79221E+01    0.14611E+01
    0.80822E+01    0.14101E+01
    0.82454E+01    0.13607E+01
    0.84120E+01    0.13127E+01
    0.85819E+01    0.12661E+01
    0.87553E+01    0.12209E+01
    0.89322E+01    0.11771E+01
    0.91126E+01    0.11346E+01
    0.92967E+01    0.10934E+01
    0.94845E+01    0.10534E+01
    0.96761E+01    0.10147E+01
    0.98716E+01    0.97728E+00
    0.10071E+02    0.94100E+00
    0.10274E+02    0.90588E+00
    0.10482E+02    0.87190E+00
    0.10694E+02    0.83902E+00
    0.10910E+02    0.80722E+00
    0.11130E+02    0.77647E+00
    0.11355E+02    0.74675E+00
    0.11584E+02    0.71802E+00
    0.11818E+02    0.69027E+00
    0.12057E+02    0.66347E+00
    0.12301E+02    0.63758E+00
    0.12549E+02    0.61260E+00
    0.12803E+02    0.58848E+00
    0.13061E+02    0.56521E+00
    0.13325E+02    0.54276E+00
    0.13594E+02    0.52111E+00
    0.13869E+02    0.50024E+00
    0.14149E+02    0.48011E+00
    0.14435E+02    0.46071E+00
    0.14727E+02    0.44201E+00
    0.15024E+02    0.42400E+00
    0.15328E+02    0.40665E+00
    0.15637E+02    0.38994E+00
    0.15953E+02    0.37385E+00
    0.16275E+02    0.35836E+00
    0.16604E+02    0.34346E+00
    0.16940E+02    0.32911E+00
    0.17282E+02    0.31531E+00
    0.17631E+02    0.30204E+00
    0.17987E+02    0.28927E+00
    0.18351E+02    0.27700E+00
    0.18721E+02    0.26521E+00
    0.19099E+02    0.25389E+00
    0.19485E+02    0.24302E+00
    0.19879E+02    0.23258E+00
    0.20280E+02    0.22257E+00
    0.20690E+02    0.21297E+00
    0.21108E+02    0.20376E+00
    0.21535E+02    0.19493E+00
    0.21970E+02    0.18648E+00
    0.22413E+02    0.17838E+00
    0.22866E+02    0.17062E+00
    0.23328E+02    0.16320E+00
    0.23799E+02    0.15609E+00
    0.24280E+02    0.14929E+00
