# SKA_b2_LSST HIRAX512_z1_0_LSST ell HIRAX_z1_0_LSST HIRAX512_z1_8_LSST HIRAX_z1_4_LSST SKA_b1_LSST HIRAX512_z1_4_LSST HIRAX_z1_8_LSST
1.0107545113877901e-12 3.4702234732973465 827 3.9960524869638583 1.0339945763988114 2.7637941604881724 7.524621484187113e-31 2.2294259998328676 1.3738870170447317
9.393020610635159e-13 3.4684969231025096 828 3.9983331210748485 1.0333394677701042 2.7621158589518147 6.317503744945029e-31 2.2271333109252875 1.373140023920252
8.728253266803139e-13 3.46677425118828 829 4.000612901105993 1.032677933547714 2.760442345346857 5.302934504484886e-31 2.2248461916234827 1.3713007562301798
8.109823787061886e-13 3.4650555231065563 830 4.002891926274242 1.0320103569975927 2.7587729650779846 4.450374240977005e-31 2.2225639945951543 1.3694471066431597
7.534550563910049e-13 3.463341214478219 831 4.005170775893272 1.0313367619726062 2.7571077145887144 3.734102307840547e-31 2.2202867234554873 1.3675790568393411
6.999473733070066e-13 3.4616305119081923 832 4.007448582927879 1.0306571354359608 2.7554466391194037 3.1324586987112657e-31 2.2180144147277705 1.3656965386337236
6.501825569514016e-13 3.459924496066507 833 4.0097266192457415 1.0299715094602753 2.753789982862499 2.627204824855425e-31 2.2157472908603335 1.3637995453110516
6.039032271855651e-13 3.4582230798622393 834 4.012004804903178 1.0292798602869155 2.7521376900528303 2.2029871512223275e-31 2.2134853033633446 1.3618880011321068
5.608688828933621e-13 3.4565261060750054 835 4.014283066958066 1.028582190666734 2.750490137122541 1.8468826631017132e-31 2.211228781019759 1.3599618591470781
5.208557805240739e-13 3.4548332249701703 836 4.01656109289595 1.0278785142279914 2.748847548267581 1.5480190418299596e-31 2.2089779554797473 1.3580210844471143
4.836551139028105e-13 3.4531443530724304 837 4.018838817309504 1.0271687851705933 2.747209968479408 1.2972466153780407e-31 2.2067328538586177 1.3560655701659468
4.4907216328977024e-13 3.45146027679206 838 4.021117156983805 1.0264530191528796 2.7455774677270988 1.0868719557222687e-31 2.204493551153224 1.354095285475315
4.169256026824725e-13 3.4497798853168318 839 4.023394937857117 1.0257311924172328 2.743949819830854 9.104239426942349e-32 2.2022598525882735 1.3521101505070843
3.8704663372696995e-13 3.448104300332821 840 4.025673412670101 1.0250028998694878 2.7423273589882724 7.624624321508977e-32 2.200032057205729 1.3501097015773975
3.59277494977628e-13 3.4464329282702106 841 4.02795199732937 1.0242678488003374 2.7407099817791822 6.384143879218532e-32 2.1978100872169795 1.3480935872038522
3.334714878846065e-13 3.4447663516295575 842 4.03023135281578 1.0235260344321548 2.739097580956885 5.34436851206858e-32 2.1955938498659755 1.3460617470622924
3.0949206627280794e-13 3.4431048853440593 843 4.032511859853885 1.0227774675168337 2.737490295983042 4.4730076133984646e-32 2.1933834699895476 1.344014140406692
2.872118861978671e-13 3.441448258778667 844 4.034793260445477 1.0220221151127573 2.735888226074032 3.7429363349973544e-32 2.1911790461746934 1.3419506736516817
2.665124888730509e-13 3.439796349728144 845 4.037075464983412 1.021260028839325 2.734291262978961 3.131371273746385e-32 2.1889804846396204 1.339871351936132
2.472835877725787e-13 3.438149992566203 846 4.039359437267976 1.0204921072703872 2.7326976984691354 2.6191862034402637e-32 2.1867861159338213 1.3377771640568055
2.2942190405213107e-13 3.4365084820947716 847 4.041644437001038 1.0197189053615654 2.7311066749111284 2.1903194810656755e-32 2.184595086148158 1.335668698223567
2.1283177991392237e-13 3.4348720937158896 848 4.043930813900996 1.0189404340768238 2.7295183433299006 1.8312923928345367e-32 2.1824075454532075 1.3335459095718365
1.9742412154714215e-13 3.4332407376994665 849 4.046218476517004 1.0181567043568722 2.7279324540444994 1.5307956492035084e-32 2.1802232666738965 1.331408750914144
1.8311582612907995e-13 3.4316147014853966 850 4.048507812411279 1.0173676658621142 2.7263490481526067 1.2793398451750436e-32 2.1780423155377777 1.329257102215215
1.698296901622182e-13 3.4299937216985166 851 4.050798544370077 1.0165733192965516 2.7247681701868713 1.0689657210132758e-32 2.17586472938694 1.3270909039954515
1.5749372505038632e-13 3.4283765621125744 852 4.053089455430225 1.0157736558172228 2.7231906132123482 8.929985208441344e-33 2.1736912321119712 1.3249100833812992
1.460410684378519e-13 3.4267632466077402 853 4.055380658728702 1.014968686937666 2.7216168310753006 7.458424026923288e-33 2.1715222285131652 1.3227145961983007
1.3540942085935514e-13 3.425153222161385 854 4.057671552540844 1.0141584133924848 2.7200468735522207 6.228053540273386e-33 2.1693577585790718 1.3205043793964526
1.255407583888185e-13 3.4235471184550383 855 4.059962907468629 1.0133428128594906 2.7184808272339143 5.199564853119103e-33 2.1671979242504467 1.3182793443947498
1.1638116340379495e-13 3.421944511586228 856 4.062254279631559 1.0125218978396675 2.71691848847769 4.3400103351656314e-33 2.165042538941608 1.316039444204834
1.0788049500492662e-13 3.420345819562782 857 4.064546141887636 1.011695856449667 2.715360195592276 3.6217942710616893e-33 2.1628919024720394 1.3137848067167168
9.999194418541094e-14 3.4187509927337345 858 4.066838497543718 1.0108648056700755 2.713805757988527 3.0218016999747832e-33 2.1607458660884995 1.311515488347672
9.267211777386508e-14 3.4171605697651857 859 4.069131950322668 1.010028732338643 2.712255133764118 2.5206780780922562e-33 2.1586043895616096 1.3092314101313869
8.588063464628685e-14 3.4155749297045688 860 4.071426955767977 1.009187639063519 2.7107084476398113 2.1022193426163073e-33 2.1564675853630972 1.3069325101854798
7.957990529778311e-14 3.4139936724938695 861 4.073723093099983 1.0083415182149167 2.7091657147722925 1.7528628366187215e-33 2.154335487667242 1.3046187123395083
7.373501935393325e-14 3.4124167920558417 862 4.076020395783784 1.0074903790141376 2.707626848049213 1.4612580115861598e-33 2.1522080043477407 1.302289963422576
6.831352545164779e-14 3.4108448381014354 863 4.078319522588292 1.0066353637398715 2.7060898288190995 1.217910216874226e-33 2.1500831910790397 1.299947518937161
6.328510629756775e-14 3.409277655843461 864 4.080620304621725 1.0057773951584597 2.704553196492859 1.0148754282794302e-33 2.1479596042952376 1.297592380267548
5.862167426129733e-14 3.4077150893324966 865 4.0829226392253375 1.0049164482577837 2.703016805615475 8.455108066583457e-34 2.1458371327954553 1.2952244474334442
5.429715749951277e-14 3.4061572200159773 866 4.085226606306238 1.0040524959610444 2.701480934022837 7.042626919158904e-34 2.1437160260340082 1.2928436172104492
5.0287228165275517e-14 3.404603684395445 867 4.087531837912458 1.0031855418985998 2.699945130393197 5.864881272064776e-34 2.1415959082691596 1.2904498136244784
4.6569362268344415e-14 3.4030541542713793 868 4.089837957408556 1.00231553127602 2.6984092178659225 4.8830671043997145e-34 2.1394766573455417 1.288042896722862
4.3122571461178834e-14 3.4015076772685844 869 4.092144078976167 1.0014424675739817 2.696874388511964 4.064760454539273e-34 2.1373593148422176 1.2856227971470875
3.992740098904591e-14 3.399962784124531 870 4.0944487175053075 1.0005663290510058 2.6953415182730693 3.3828784614643743e-34 2.135244678473437 1.283189415562639
3.696573936414724e-14 3.3984194452186505 871 4.096751866363596 0.9996871674966005 2.6938107675942864 2.814794138258697e-34 2.1331328868993182 1.280742734838065
3.4220768092773355e-14 3.3968781988581647 872 4.099054173578799 0.9988049509755271 2.692281990644823 2.341616746229225e-34 2.131023819774404 1.2782826430499628
3.16768530321176e-14 3.3953384777757805 873 4.10135498556848 0.9979196685410303 2.6907554084725898 1.9475742548779635e-34 2.128917664202626 1.2758090488978122
2.931948361389385e-14 3.393800483375026 874 4.103654612530461 0.997031715818645 2.689230804484362 1.6195008821003205e-34 2.126814258377709 1.2733222861347735
2.713517031163588e-14 3.392264645081082 875 4.1059535342803075 0.9961416733039616 2.6877084119680803 1.3464098194451915e-34 2.12471378818176 1.2708228804018433
2.5111376559018245e-14 3.390731373054224 876 4.10825218215978 0.9952495466040641 2.686188135676657 1.119134642413385e-34 2.1226161870184064 1.2683107549504409
2.3236485469665158e-14 3.3892007299785467 877 4.1105507005790844 0.9943553203477934 2.684669925570862 9.300288788360151e-35 2.120521419460464 1.265785811738798
2.149969298529647e-14 3.3876725994423222 878 4.112848953657961 0.9934590025491115 2.6831538653038804 7.727151544446611e-35 2.1184295641501354 1.2632479784628474
1.989097550404326e-14 3.3861475120946087 879 4.115147589094623 0.992560613864631 2.681639833084971 6.418764033135002e-35 2.116340518972613 1.2606971954920487
1.8401025665317696e-14 3.3846249659678382 880 4.11744603606392 0.9916606388295438 2.6801270582548704 5.330801613328019e-35 2.1142535353456244 1.2581339416286692
1.702120029836795e-14 3.383105269515571 881 4.119744679744101 0.9901499820735842 2.6786128368636675 4.426316406894384e-35 2.1121660230360066 1.255559814374001
1.5743451043728518e-14 3.3815886138671964 882 4.122043775653415 0.988507389953534 2.6770970951456934 3.6745267549400615e-35 2.109830607431191 1.2529749449303473
1.456034544950203e-14 3.380074627902737 883 4.12434292930709 0.986864607356234 2.6755796854958946 3.049785032689805e-35 2.1072305803832156 1.2503792010480403
1.3464964143919086e-14 3.3785587167667934 884 4.126642175267459 0.9852216496844602 2.6740605474590904 2.5307309253430693e-35 2.104628024237379 1.2477725023969009
1.2450889692317758e-14 3.377008288109327 885 4.128940653063036 0.9835784552617431 2.67253930306915 2.0995755354503463e-35 2.102022656531445 1.2451546761371948
1.1512171909044757e-14 3.375458973077101 886 4.131237590991039 0.9819349791498145 2.6710160158695686 1.741509086363246e-35 2.0994145329922254 1.242525572213635
1.0643288800021759e-14 3.373909282770473 887 4.133531532454293 0.9802912635179143 2.6694924673894285 1.4442050857259428e-35 2.0968052328911426 1.2398851419739416
9.839116209448463e-15 3.3723589655120945 888 4.135822302116102 0.9786473168477299 2.6679688109419133 1.1974043236804854e-35 2.0941948762587774 1.2372332971976712
9.094903937876127e-15 3.3708074188020754 889 4.138109194738422 0.9770031250846808 2.666445228717259 9.925705377306043e-36 2.091583639332649 1.2345699220674595
8.40624035053904e-15 3.369255098451158 890 4.140392775650672 0.9753587210590038 2.664921473615877 8.226042490215374e-36 2.0889712984495636 1.2318949525371725
7.769037876346329e-15 3.367702202803445 891 4.142673293154293 0.9737141496461997 2.6633977624889775 6.815994197352654e-36 2.0863580612606216 1.2292083358231887
7.179505970715356e-15 3.3661483417952476 892 4.144950274671098 0.9720701026560951 2.6618740969867307 5.646460926426618e-36 2.0837439057900986 1.2265106918743367
6.634120995682497e-15 3.3645940808547548 893 4.147224416910781 0.9704269023726072 2.6603504192673686 4.676621273163617e-36 2.081128810692951 1.2238022553616368
6.129625015149782e-15 3.3630397153797396 894 4.149496043972511 0.9687845740733656 2.6588266951201347 3.8725492250107454e-36 2.0785127320639325 1.2225665884257175
5.662993887675722e-15 3.3614854487104147 895 4.151765391591501 0.967143095083995 2.658188873807703 3.206051219896281e-36 2.0758957930858144 1.2217517708064984
5.231424166342779e-15 3.359931349922546 896 4.154032569207085 0.9655024670415063 2.658071818758061 2.653706030822262e-36 2.073277714330349 1.2209377009543394
4.83231935242043e-15 3.3583770747382298 897 4.154825390064115 0.9638627550520216 2.657955328876494 2.1960582312428184e-36 2.0706587888772163 1.2201244501371284
4.4632715858590744e-15 3.356822847535829 898 4.154252350242713 0.9622246328200802 2.65783780535462 1.8169539572403923e-36 2.068037527117768 1.219312796512673
4.1220454205972245e-15 3.3552688360811542 899 4.153679025251889 0.9605890775867268 2.657717740412681 1.5029783138707297e-36 2.065412472155606 1.2185038727718656
3.8065687232767445e-15 3.3537148911614634 900 4.153105229457253 0.9589561175796093 2.657595008261923 1.24299782225865e-36 2.062783512548371 1.2176977114079552
3.5149273808063825e-15 3.352161222091392 901 4.152531196909975 0.9573257566941465 2.657469714582611 1.0277722135140427e-36 2.060150747301631 1.2168943171021682
3.2453424462171303e-15 3.3506069916317833 902 4.1519559206107814 0.9556979888356026 2.6573414880141066 8.496346388931652e-37 2.057513887185424 1.216093678892909
2.9961677704035615e-15 3.349051757586076 903 4.151378878824821 0.9540727003434094 2.6572100883411096 7.022249638352221e-37 2.054872745868646 1.215295658570645
2.7658786281590082e-15 3.347495037477304 904 4.150799531420879 0.9524499733520435 2.657075690893953 5.802683727188389e-37 2.052227503286495 1.214500350961813
2.5530636191958993e-15 3.3459354068461438 905 4.150216431752393 0.9508297584235377 2.6569396660778657 4.793916260584782e-37 2.049579337944229 1.2137076995119331
2.3564136012133676e-15 3.344372707522581 906 4.149629454725492 0.9492120676389557 2.6568021591936763 3.9596852380211204e-37 2.046928381089534 1.2129177171477972
2.1747182114271558e-15 3.342806794443471 907 4.149038383561645 0.9475969048562992 2.6566633164105036 3.2699375092086106e-37 2.044274767059954 1.2121304083037425
2.0068544316450746e-15 3.341237688177307 908 4.148443266154623 0.945984279595184 2.656522865119273 2.6997724847291733e-37 2.041618259993203 1.2113457836801842
1.8517836614249155e-15 3.3396655371971926 909 4.14784426806917 0.9443742651563954 2.656381045304053 2.2285559487243417e-37 2.0389590845664185 1.2105639253933724
1.7085440893216315e-15 3.338090229789995 910 4.147241209949166 0.9427673408328536 2.6562377841305604 1.839198708931172e-37 2.036297159320959 1.2097853370474998
1.5762439496326598e-15 3.336511973399169 911 4.146634346511023 0.9411637412672211 2.6560930723577987 1.5175481153709294e-37 2.033632504458292 1.2090102679631773
1.4540592899332292e-15 3.3349312623767253 912 4.146024223224289 0.9395634687162209 2.6559468884014406 1.251886808120531e-37 2.030965089070212 1.2082387213639916
1.3412268119537926e-15 3.333348027716799 913 4.145410714189414 0.9379665357031027 2.6557993619516567 1.0325150375723184e-37 2.028295037480105 1.2074707115786187
1.2370398693698882e-15 3.331762504153584 914 4.144794123815011 0.9363729673888156 2.655650191495584 8.514054824043448e-38 2.0256221065353235 1.2067062679027036
1.1408453077059862e-15 3.3301745369114952 915 4.144174248349365 0.9347827414251304 2.655499449156078 7.019160250375466e-38 2.022946359903856 1.2059453643522862
1.0520382060342609e-15 3.328583926221925 916 4.14355083650028 0.9331962136219707 2.655346603734147 5.785525448884621e-38 2.020267290103959 1.2051884214903474
9.700583365186298e-16 3.3269909610204023 917 4.142924233961382 0.9316141205683522 2.655190115966234 4.767701657813386e-38 2.0175834759934044 1.204436306807203
8.943867467094998e-16 3.3253957169267085 918 4.142294517145388 0.9300364614662302 2.6550303199354857 3.9281152080772876e-38 2.0148951958757264 1.20368902302604
8.245449700472807e-16 3.32379776043436 919 4.1416611676911925 0.9284632810595538 2.6548668406397207 3.235699200976703e-38 2.0122021460287476 1.2029466244119509
7.600893476782401e-16 3.322197034590362 920 4.141024090611133 0.9268945475660268 2.6546998878095436 2.6647769799116033e-38 2.0095045114460697 1.2022090748683496
7.006096752235908e-16 3.3205935699346303 921 4.140383300274349 0.925330185070864 2.6545289178394937 2.1941299790837085e-38 2.006801872013902 1.2014762826091359
6.457268328420663e-16 3.318986262904409 922 4.139737498472232 0.9237702143695643 2.6543540959861716 1.8062278848374477e-38 2.0040943745998683 1.2007482741234634
5.950902321691273e-16 3.317374612556737 923 4.1390862293435 0.922214654934497 2.6541760716793834 1.4865905268592175e-38 2.001382577672601 1.200025073204296
5.483754686560623e-16 3.3157587496559207 924 4.1384296858492755 0.9206634760906884 2.6539952477853985 1.2232608966959157e-38 1.9986668342110325 1.1993066469718905
5.05282682632707e-16 3.3141377917650554 925 4.137766820772696 0.9191166951044432 2.6538115207396475 1.0063647205301279e-38 1.9959470621034183 1.1985930188110796
4.655347499567772e-16 3.3125125874669257 926 4.137098593166635 0.917574330305584 2.6536247403604314 8.277525134490241e-39 1.9932231420192026 1.1978842111155734
4.2887530120641315e-16 3.31088259700965 927 4.136424385713298 0.9160363658494084 2.653435328278296 6.806978304800797e-39 1.9904954319079218 1.1971802083545788
3.950674846435676e-16 3.30924793584966 928 4.135744340780594 0.9145028222224353 2.6532428560792845 5.5965048866346944e-39 1.9877635800217952 1.1964810318740207
3.638921876047414e-16 3.307608954363713 929 4.135058821400273 0.9129738169470134 2.6530476732701214 4.600321332461313e-39 1.985027875436736 1.1957868155950824
3.3514701389742635e-16 3.305965498607517 930 4.134367622809828 0.9114493299159044 2.6528494731790335 3.780664910726013e-39 1.982288089354583 1.1950975374282395
3.086448935238905e-16 3.304318052082728 931 4.133671312388031 0.9099293648220107 2.6526483565711407 3.106397202023848e-39 1.9795443006046396 1.194413203745909
2.84213057467481e-16 3.3026665733516247 932 4.132969819411959 0.9084139017289374 2.652444385385043 2.55184583895165e-39 1.976796570531768 1.193733794128053
2.61691862257674e-16 3.301010632326081 933 4.13226262417948 0.9069030086185603 2.6522373843239184 2.095852520101457e-39 1.9740447660288873 1.1930593888175693
2.4093379806424446e-16 3.299350853289957 934 4.131550467352487 0.9053966278443778 2.652027420934411 1.7209793585965504e-39 1.9712889423447861 1.1923899251025363
2.218027100410848e-16 3.297686973843611 935 4.13083302160284 0.9038950654239257 2.651813973783692 1.4128610859613595e-39 1.968528630486559 1.1917257711971394
2.0417236200152088e-16 3.296018778938402 936 4.130110018510663 0.9023984286239698 2.651596696675839 1.1596636001447975e-39 1.96576352270118 1.1910670561453802
1.8792654537131595e-16 3.294346262541598 937 4.12938145347612 0.9009066953058024 2.6513758687512117 9.516412333222658e-40 1.96299387449206 1.1904137588581725
1.7295792826918625e-16 3.2926699556574617 938 4.128647934368407 0.8994198840728721 2.651151284357714 7.807704706203351e-40 1.960219505175407 1.1897659039134176
1.5916732281276848e-16 3.2909889076828733 939 4.127908299001928 0.8979379582463679 2.65092294842317 6.404456610604558e-40 1.957440441698307 1.1891234475993542
1.4646315239192679e-16 3.2893033272082515 940 4.127162809468568 0.8964609163639393 2.6506906612576664 5.252305176833074e-40 1.954656539235899 1.1884863908818184
1.3476087545983854e-16 3.287613037457134 941 4.126411263493671 0.8949887709770337 2.650454655705822 4.3065172375686145e-40 1.9518679973232835 1.1878547506888508
1.239825112513549e-16 3.285917384143433 942 4.1256529339101675 0.8935214885111824 2.650215240195739 3.5302985738405734e-40 1.9490750799710712 1.1872284913594193
1.140560120502776e-16 3.284216628028672 943 4.124888131327287 0.8920590812845316 2.649972424943547 2.893379315651106e-40 1.9462778023192258 1.186607628791116
1.049148867620604e-16 3.282510772622386 944 4.124116825593978 0.8906015459134987 2.649726288668402 2.3708708387367444e-40 1.9434762391791804 1.1859921615669753
9.64977175873684e-17 3.2807996088076745 945 4.123338787242477 0.8887283888268321 2.6494767773185033 1.9423137213542296e-40 1.9406703534959038 1.1853821006850134
8.874788827723348e-17 3.279083072879246 946 4.1225539284378945 0.886221576041438 2.6492238702025466 1.5908878979919644e-40 1.9378601368511146 1.184777454378455
8.161316566712705e-17 3.277361679251883 947 4.121762821545944 0.8837131975069727 2.648967520702349 1.3027722224257458e-40 1.9350455564927822 1.1841777978817434
7.504528133774544e-17 3.275634840202692 948 4.120964786894756 0.8812030500111463 2.6487078550264385 1.0666113608329019e-40 1.932226728366886 1.1835829669172881
6.899974442850144e-17 3.273903249469987 949 4.120160584412357 0.878691064407183 2.648444842680406 8.73077233912721e-41 1.9294036258465173 1.182992938051536
6.343553398936264e-17 3.2721666035279733 950 4.119349868946497 0.8761771840215561 2.6481783780295687 7.145094074721746e-41 1.9265761818530984 1.1824077061341676
5.831478979581511e-17 3.270425325705399 951 4.1185331157070735 0.8736613912854766 2.647908502586876 5.846176366389655e-41 1.9237444388540663 1.1818273124898484
5.360260414459615e-17 3.268679201713779 952 4.117710068632468 0.8711435884667182 2.6476351649402363 4.782386783593352e-41 1.9209083600324033 1.1812517020004458
4.926679005289261e-17 3.266928012035234 953 4.116880443423831 0.8686237445532684 2.6473583877993474 3.9113462738464725e-41 1.918067977277534 1.1806809008919352
4.527766410322983e-17 3.2651722692871865 954 4.116044854566121 0.866101688113113 2.6470784321761225 3.198281110307919e-41 1.9152235313143924 1.1801147654737298
4.1607776074595834e-17 3.2634114006886854 955 4.115202601683644 0.8635773432358991 2.6467952935304804 2.6146633830737134e-41 1.9123750312935062 1.1795532701182772
3.823190712663031e-17 3.2616455575844197 956 4.114353862569793 0.861050639024643 2.6465088560710783 2.1370935950532733e-41 1.9095223924319764 1.1789963954010536
3.51267820464238e-17 3.2598749976023544 957 4.113498926328117 0.8585215680892525 2.646219271067231 1.7463856283873148e-41 1.9066657477793398 1.1784441981625156
3.2270946101133375e-17 3.2580993585678555 958 4.112637336845088 0.8559900253344028 2.645926525462777 1.4268079457436629e-41 1.9055754354881889 1.1778966214257458
2.964462724751877e-17 3.256318927328489 959 4.11176944821392 0.853455957267827 2.6456306087548755 1.1654661038264281e-41 1.9046841050216619 1.177038080081391
2.722959366060262e-17 3.25453366497512 960 4.110895200614886 0.8509193445251158 2.6453315626025455 9.517926613390084e-42 1.9037914376071343 1.1754850456793757
2.5009059833334052e-17 3.2527432770444102 961 4.1100142381279845 0.848380082170083 2.6450294101248693 7.771306655414392e-42 1.9028974566386496 1.173934195616959
2.2967538454641017e-17 3.2509480175895145 962 4.10912685476068 0.8458381112811051 2.6447241204339615 6.343872679474745e-42 1.9020021381259016 1.172385522268175
2.1090777573896434e-17 3.2491478434558037 963 4.108232982854608 0.8432933762949533 2.644415722346516 5.177539678203428e-42 1.9011055097493457 1.1708390265022381
1.9365629457725343e-17 3.2473427098142547 964 4.107332564985548 0.8407458293664453 2.6441043525679495 4.224753593357438e-42 1.9002076903313585 1.1692947170920531
1.777999355346444e-17 3.245532387253189 965 4.106425324595073 0.838195362371748 2.6437897096338894 3.446577322138585e-42 1.8993084296862996 1.167752534768927
1.6322725980723543e-17 3.243717520551169 966 4.105511997730872 0.8356413036549628 2.6434720598536336 2.8111460887781813e-42 1.898407959617182 1.1662117919
1.4983548931389072e-17 3.241897444303971 967 4.104591798779613 0.833083018362868 2.6431512726070183 2.2923849561771538e-42 1.8975061639731852 1.1646718390235915
1.375299862459293e-17 3.2400728209967893 968 4.10366545268193 0.8305204544561389 2.6428273760224563 1.8689620860424405e-42 1.8966030773233373 1.1631326814909617
1.262237464098782e-17 3.2382437424620174 969 4.102733090641403 0.8279535485944437 2.6425002748945947 1.5234290036928397e-42 1.8956986287022648 1.1615943092123
1.1583655337476019e-17 3.2364102734754936 970 4.101794761345864 0.8253822121357582 2.642170109366216 1.2415168813545263e-42 1.8947929304274957 1.1600566866319186
1.062945787409618e-17 3.234571897721195 971 4.100849833817253 0.8228064004681539 2.641836808227373 1.0115605909555974e-42 1.8938859301061286 1.15851983120466
9.752986002993583e-18 3.232729120891562 972 4.099898919660004 0.8202260500369416 2.639124496953583 8.240239526593105e-43 1.892977664713802 1.1569837364506028
8.947988754143517e-18 3.2308818220228672 973 4.098941856803341 0.8176408561259778 2.635873562329843 6.711146111597132e-43 1.8920683902255948 1.15544809715894
8.208691687024212e-18 3.229030009867746 974 4.0979786277010675 0.8150506576031556 2.632609212974515 5.464647640783633e-43 1.8911585310123844 1.153912783063699
7.529796287579758e-18 3.227173607423681 975 4.097009143004219 0.8124553621317836 2.62933106291525 4.448732432792635e-43 1.8902478093477906 1.1523777591914028
6.906426607674224e-18 3.2253730269109897 976 4.0960332346922455 0.8098549240199929 2.626039329724425 3.620921603220217e-43 1.8893364570255229 1.150843045303951
6.334092274897324e-18 3.2236030661809427 977 4.0950513776597415 0.8072492818657568 2.6227338554483275 2.9465286292445484e-43 1.8884243799058225 1.149308647153036
5.808665017190914e-18 3.2218293333678676 978 4.094063943549802 0.8046383697396127 2.6194149486445926 2.3972366985572363e-43 1.887511859417152 1.147774568065049
5.326341968518032e-18 3.220051766312834 979 4.093070850730748 0.8020221249858717 2.6160824585074134 1.94993379602223e-43 1.886598825082471 1.146240814261162
4.8836311183152115e-18 3.218269941257647 980 4.092071597127389 0.7994004437728833 2.6127364740084498 1.5857601071414505e-43 1.8856853912748266 1.1447073413006366
4.477313014777557e-18 3.2164846437134704 981 4.0910671421714175 0.7967732787001527 2.6093769307066728 1.2893297420602935e-43 1.8847715551503015 1.1431741736372247
4.104431210272891e-18 3.2146949450532234 982 4.090056332225019 0.7941405418667655 2.606003891739203 1.048091332934076e-43 1.8838574252432239 1.141641292688531
3.762266395553647e-18 3.212901341867202 983 4.089039782477788 0.7915021615100961 2.602617232556273 8.518104908577419e-44 1.8829429376834546 1.1401086953415973
3.448314710317226e-18 3.2111037790602106 984 4.08801740542619 0.7888580201537089 2.599216875354909 6.921426827074669e-44 1.8820280773351905 1.1385763307445842
3.1602774938637787e-18 3.2093022121697947 985 4.086989123277043 0.7862078211495221 2.595802792044524 5.622855946616114e-44 1.8811128848243701 1.1370439368245588
2.896040024479351e-18 3.2074965223002234 986 4.085954821771864 0.7835503712940896 2.5923748923519017 4.566958558462859e-44 1.8801973266044387 1.1355102181862458
2.653656477550758e-18 3.2056872637625307 987 4.084915078133236 0.7808854112666653 2.588933203286775 3.7085647241358506e-44 1.8792814728140361 1.1339749528334266
2.4313396281125174e-18 3.203874417314476 988 4.0838699114466745 0.7782128654201332 2.5854775944740234 3.010879918284013e-44 1.8783652723093303 1.1324381360099718
2.227447659279348e-18 3.202058077047283 989 4.082819363184379 0.7755326743763037 2.5820080318801226 2.443935631709437e-44 1.8774487429433036 1.130899784717908
2.0404694665671958e-18 3.2002379934274834 990 4.081798398169259 0.7728447291424173 2.57852438354751 1.9833291643645135e-44 1.8765318335790475 1.1293598552769757
1.8690189054962483e-18 3.1984147358480675 991 4.080800369855187 0.7701489454907685 2.57502671273015 1.609194478235564e-44 1.8756146507958207 1.1278183395211872
1.7118209586433842e-18 3.196587501516693 992 4.0797965625028185 0.7674452026776662 2.571514955268357 1.3053624790626563e-44 1.874697191101238 1.1262751773608382
1.5677043278675765e-18 3.194757131303142 993 4.078788009123161 0.7647332668350123 2.567989334555886 1.0586743100215003e-44 1.8737797180125781 1.1247301644525738
1.435590352612936e-18 3.1929230362034926 994 4.077773972519297 0.7620130171812237 2.564449992059419 8.584248812052417e-45 1.8728624051911855 1.123183249343841
1.3144914186212043e-18 3.191085494593869 995 4.076754797288736 0.7592843741561921 2.5608966609580195 6.959061431272597e-45 1.8719450858747877 1.1216344325549825
1.203499201735106e-18 3.1892442302865014 996 4.075730115420209 0.7565472521892865 2.5573294285651795 5.640371583579335e-45 1.8710278888785192 1.120083708600458
1.1017793676364733e-18 3.18740025011739 997 4.074701170168408 0.7538015839515354 2.553748484321883 4.570602088508991e-45 1.8701109998377474 1.1185311096471198
1.0085664020297063e-18 3.185553491089746 998 4.0736678873512435 0.7510472998248531 2.5501538954012215 3.7029495615441594e-45 1.8691945144579083 1.1169766598376967
9.231563182194362e-19 3.183704203185485 999 4.072630593222232 0.7482842988305518 2.5465457849380764 2.9993748087755946e-45 1.8682785794319672 1.1154203424673066
8.449034514115657e-19 3.1818517503752717 1000 4.071588545816321 0.745512479337336 2.5429244643054436 2.4289719645783468e-45 1.8673635138400135 1.1138621448634092
7.732140326099149e-19 3.179996167019281 1001 4.070541806995755 0.7427317528832008 2.539289952136873 1.966631460266915e-45 1.866449391356347 1.1123020685457532
7.075439885543797e-19 3.1781373379377187 1002 4.069490236624442 0.7399419979262457 2.5356420646980036 1.5919593977265878e-45 1.8655361148441958 1.110740078819315
6.473932743721235e-19 3.1762754773506994 1003 4.06843407269979 0.7371431210751882 2.531980883117785 1.2883971574654427e-45 1.8646238118609393 1.1091761781571214
5.923028018123277e-19 3.1744104291312896 1004 4.067373117751147 0.7343350245325229 2.5283062315364404 1.0425005432065553e-45 1.8637123939388447 1.1076103652269649
5.418516507893729e-19 3.172542195345343 1005 4.066307377079239 0.7315172428788466 2.524618109381726 8.43356917221704e-46 1.8628019188906506 1.1060421953588837
4.956534191278089e-19 3.170670804851779 1006 4.065236874073891 0.7286886207604814 2.5209163644278454 6.821113574748023e-46 1.8618923204904068 1.1044703878444133
4.533530734986579e-19 3.1687965867608576 1007 4.064161964686915 0.7258489652433019 2.5172010998140335 5.515791008115289e-46 1.8609837444818098 1.1028948240585599
