#           k/h    P           
    0.35254E-03    0.25738E+03
    0.35966E-03    0.26234E+03
    0.36693E-03    0.26739E+03
    0.37434E-03    0.27254E+03
    0.38190E-03    0.27779E+03
    0.38962E-03    0.28314E+03
    0.39749E-03    0.28859E+03
    0.40552E-03    0.29414E+03
    0.41371E-03    0.29980E+03
    0.42207E-03    0.30557E+03
    0.43060E-03    0.31144E+03
    0.43929E-03    0.31743E+03
    0.44817E-03    0.32352E+03
    0.45722E-03    0.32974E+03
    0.46646E-03    0.33607E+03
    0.47588E-03    0.34252E+03
    0.48550E-03    0.34909E+03
    0.49530E-03    0.35578E+03
    0.50531E-03    0.36260E+03
    0.51552E-03    0.36955E+03
    0.52593E-03    0.37662E+03
    0.53656E-03    0.38383E+03
    0.54739E-03    0.39118E+03
    0.55845E-03    0.39866E+03
    0.56973E-03    0.40628E+03
    0.58124E-03    0.41404E+03
    0.59299E-03    0.42194E+03
    0.60496E-03    0.42999E+03
    0.61719E-03    0.43819E+03
    0.62965E-03    0.44654E+03
    0.64237E-03    0.45505E+03
    0.65535E-03    0.46371E+03
    0.66859E-03    0.47253E+03
    0.68210E-03    0.48151E+03
    0.69588E-03    0.49066E+03
    0.70993E-03    0.49997E+03
    0.72427E-03    0.50945E+03
    0.73891E-03    0.51910E+03
    0.75383E-03    0.52893E+03
    0.76906E-03    0.53894E+03
    0.78460E-03    0.54912E+03
    0.80045E-03    0.55949E+03
    0.81662E-03    0.57005E+03
    0.83311E-03    0.58079E+03
    0.84994E-03    0.59173E+03
    0.86711E-03    0.60285E+03
    0.88463E-03    0.61418E+03
    0.90250E-03    0.62571E+03
    0.92073E-03    0.63744E+03
    0.93933E-03    0.64938E+03
    0.95831E-03    0.66152E+03
    0.97767E-03    0.67388E+03
    0.99742E-03    0.68645E+03
    0.10176E-02    0.69924E+03
    0.10381E-02    0.71225E+03
    0.10591E-02    0.72549E+03
    0.10805E-02    0.73895E+03
    0.11023E-02    0.75264E+03
    0.11246E-02    0.76656E+03
    0.11473E-02    0.78072E+03
    0.11705E-02    0.79512E+03
    0.11941E-02    0.80977E+03
    0.12182E-02    0.82465E+03
    0.12429E-02    0.83979E+03
    0.12680E-02    0.85517E+03
    0.12936E-02    0.87081E+03
    0.13197E-02    0.88671E+03
    0.13464E-02    0.90286E+03
    0.13736E-02    0.91928E+03
    0.14013E-02    0.93596E+03
    0.14296E-02    0.95291E+03
    0.14585E-02    0.97014E+03
    0.14880E-02    0.98763E+03
    0.15180E-02    0.10054E+04
    0.15487E-02    0.10235E+04
    0.15800E-02    0.10418E+04
    0.16119E-02    0.10604E+04
    0.16445E-02    0.10793E+04
    0.16777E-02    0.10985E+04
    0.17116E-02    0.11180E+04
    0.17462E-02    0.11378E+04
    0.17814E-02    0.11578E+04
    0.18174E-02    0.11782E+04
    0.18541E-02    0.11989E+04
    0.18916E-02    0.12198E+04
    0.19298E-02    0.12411E+04
    0.19688E-02    0.12627E+04
    0.20086E-02    0.12846E+04
    0.20491E-02    0.13068E+04
    0.20905E-02    0.13293E+04
    0.21328E-02    0.13521E+04
    0.21758E-02    0.13752E+04
    0.22198E-02    0.13986E+04
    0.22646E-02    0.14224E+04
    0.23104E-02    0.14464E+04
    0.23571E-02    0.14708E+04
    0.24047E-02    0.14955E+04
    0.24533E-02    0.15205E+04
    0.25028E-02    0.15458E+04
    0.25534E-02    0.15714E+04
    0.26050E-02    0.15974E+04
    0.26576E-02    0.16236E+04
    0.27113E-02    0.16502E+04
    0.27660E-02    0.16770E+04
    0.28219E-02    0.17042E+04
    0.28789E-02    0.17317E+04
    0.29371E-02    0.17594E+04
    0.29964E-02    0.17875E+04
    0.30569E-02    0.18159E+04
    0.31187E-02    0.18446E+04
    0.31817E-02    0.18735E+04
    0.32460E-02    0.19028E+04
    0.33115E-02    0.19323E+04
    0.33784E-02    0.19621E+04
    0.34467E-02    0.19922E+04
    0.35163E-02    0.20226E+04
    0.35874E-02    0.20532E+04
    0.36598E-02    0.20841E+04
    0.37338E-02    0.21153E+04
    0.38092E-02    0.21467E+04
    0.38861E-02    0.21783E+04
    0.39646E-02    0.22102E+04
    0.40447E-02    0.22423E+04
    0.41264E-02    0.22746E+04
    0.42098E-02    0.23072E+04
    0.42948E-02    0.23399E+04
    0.43816E-02    0.23729E+04
    0.44701E-02    0.24060E+04
    0.45604E-02    0.24393E+04
    0.46525E-02    0.24726E+04
    0.47465E-02    0.25060E+04
    0.48424E-02    0.25396E+04
    0.49402E-02    0.25732E+04
    0.50400E-02    0.26070E+04
    0.51419E-02    0.26409E+04
    0.52457E-02    0.26750E+04
    0.53517E-02    0.27092E+04
    0.54598E-02    0.27435E+04
    0.55701E-02    0.27778E+04
    0.56826E-02    0.28122E+04
    0.57974E-02    0.28465E+04
    0.59145E-02    0.28808E+04
    0.60340E-02    0.29151E+04
    0.61559E-02    0.29493E+04
    0.62803E-02    0.29834E+04
    0.64072E-02    0.30174E+04
    0.65366E-02    0.30513E+04
    0.66686E-02    0.30851E+04
    0.68033E-02    0.31187E+04
    0.69408E-02    0.31522E+04
    0.70810E-02    0.31854E+04
    0.72240E-02    0.32184E+04
    0.73700E-02    0.32511E+04
    0.75189E-02    0.32835E+04
    0.76708E-02    0.33157E+04
    0.78257E-02    0.33474E+04
    0.79838E-02    0.33789E+04
    0.81451E-02    0.34099E+04
    0.83096E-02    0.34404E+04
    0.84775E-02    0.34705E+04
    0.86488E-02    0.35002E+04
    0.88235E-02    0.35293E+04
    0.90017E-02    0.35578E+04
    0.91836E-02    0.35857E+04
    0.93691E-02    0.36130E+04
    0.95583E-02    0.36397E+04
    0.97514E-02    0.36656E+04
    0.99484E-02    0.36908E+04
    0.10149E-01    0.37152E+04
    0.10354E-01    0.37388E+04
    0.10564E-01    0.37615E+04
    0.10777E-01    0.37834E+04
    0.10995E-01    0.38043E+04
    0.11217E-01    0.38242E+04
    0.11443E-01    0.38431E+04
    0.11675E-01    0.38609E+04
    0.11910E-01    0.38776E+04
    0.12151E-01    0.38931E+04
    0.12397E-01    0.39076E+04
    0.12647E-01    0.39208E+04
    0.12902E-01    0.39328E+04
    0.13163E-01    0.39434E+04
    0.13429E-01    0.39526E+04
    0.13700E-01    0.39602E+04
    0.13977E-01    0.39662E+04
    0.14259E-01    0.39706E+04
    0.14547E-01    0.39736E+04
    0.14841E-01    0.39754E+04
    0.15141E-01    0.39761E+04
    0.15447E-01    0.39759E+04
    0.15759E-01    0.39746E+04
    0.16077E-01    0.39717E+04
    0.16402E-01    0.39671E+04
    0.16734E-01    0.39604E+04
    0.17072E-01    0.39513E+04
    0.17416E-01    0.39398E+04
    0.17768E-01    0.39261E+04
    0.18127E-01    0.39105E+04
    0.18493E-01    0.38931E+04
    0.18867E-01    0.38740E+04
    0.19248E-01    0.38532E+04
    0.19637E-01    0.38305E+04
    0.20034E-01    0.38057E+04
    0.20438E-01    0.37785E+04
    0.20851E-01    0.37488E+04
    0.21272E-01    0.37169E+04
    0.21702E-01    0.36828E+04
    0.22141E-01    0.36470E+04
    0.22588E-01    0.36096E+04
    0.23044E-01    0.35708E+04
    0.23510E-01    0.35307E+04
    0.23985E-01    0.34894E+04
    0.24469E-01    0.34468E+04
    0.24964E-01    0.34029E+04
    0.25468E-01    0.33578E+04
    0.25982E-01    0.33115E+04
    0.26507E-01    0.32640E+04
    0.27043E-01    0.32152E+04
    0.27589E-01    0.31652E+04
    0.28146E-01    0.31140E+04
    0.28715E-01    0.30618E+04
    0.29295E-01    0.30086E+04
    0.29887E-01    0.29547E+04
    0.30490E-01    0.29002E+04
    0.31106E-01    0.28452E+04
    0.31735E-01    0.27900E+04
    0.32376E-01    0.27348E+04
    0.33030E-01    0.26798E+04
    0.33697E-01    0.26251E+04
    0.34378E-01    0.25710E+04
    0.35072E-01    0.25176E+04
    0.35781E-01    0.24649E+04
    0.36504E-01    0.24132E+04
    0.37241E-01    0.23624E+04
    0.37993E-01    0.23128E+04
    0.38761E-01    0.22643E+04
    0.39544E-01    0.22171E+04
    0.40343E-01    0.21713E+04
    0.41158E-01    0.21268E+04
    0.41989E-01    0.20838E+04
    0.42838E-01    0.20424E+04
    0.43703E-01    0.20028E+04
    0.44586E-01    0.19651E+04
    0.45486E-01    0.19294E+04
    0.46405E-01    0.18958E+04
    0.47343E-01    0.18639E+04
    0.48299E-01    0.18338E+04
    0.49275E-01    0.18051E+04
    0.50270E-01    0.17778E+04
    0.51286E-01    0.17518E+04
    0.52322E-01    0.17268E+04
    0.53379E-01    0.17028E+04
    0.54457E-01    0.16797E+04
    0.55557E-01    0.16572E+04
    0.56680E-01    0.16352E+04
    0.57825E-01    0.16135E+04
    0.58993E-01    0.15919E+04
    0.60184E-01    0.15702E+04
    0.61400E-01    0.15481E+04
    0.62641E-01    0.15253E+04
    0.63906E-01    0.15014E+04
    0.65197E-01    0.14761E+04
    0.66514E-01    0.14491E+04
    0.67858E-01    0.14204E+04
    0.69229E-01    0.13904E+04
    0.70627E-01    0.13594E+04
    0.72054E-01    0.13270E+04
    0.73510E-01    0.12927E+04
    0.74994E-01    0.12560E+04
    0.76509E-01    0.12174E+04
    0.78055E-01    0.11777E+04
    0.79632E-01    0.11375E+04
    0.81241E-01    0.10970E+04
    0.82882E-01    0.10565E+04
    0.84556E-01    0.10165E+04
    0.86264E-01    0.97717E+03
    0.88007E-01    0.93907E+03
    0.89785E-01    0.90254E+03
    0.91598E-01    0.86795E+03
    0.93449E-01    0.83559E+03
    0.95337E-01    0.80578E+03
    0.97263E-01    0.77877E+03
    0.99227E-01    0.75465E+03
    0.10123E+00    0.73338E+03
    0.10328E+00    0.71489E+03
    0.10536E+00    0.69888E+03
    0.10749E+00    0.68499E+03
    0.10966E+00    0.67279E+03
    0.11188E+00    0.66174E+03
    0.11414E+00    0.65130E+03
    0.11644E+00    0.64091E+03
    0.11880E+00    0.63005E+03
    0.12120E+00    0.61825E+03
    0.12365E+00    0.60511E+03
    0.12614E+00    0.59036E+03
    0.12869E+00    0.57386E+03
    0.13129E+00    0.55562E+03
    0.13394E+00    0.53583E+03
    0.13665E+00    0.51480E+03
    0.13941E+00    0.49296E+03
    0.14223E+00    0.47088E+03
    0.14510E+00    0.44915E+03
    0.14803E+00    0.42843E+03
    0.15102E+00    0.40928E+03
    0.15407E+00    0.39217E+03
    0.15718E+00    0.37734E+03
    0.16036E+00    0.36481E+03
    0.16360E+00    0.35434E+03
    0.16690E+00    0.34560E+03
    0.17028E+00    0.33814E+03
    0.17371E+00    0.33145E+03
    0.17722E+00    0.32498E+03
    0.18080E+00    0.31813E+03
    0.18446E+00    0.31037E+03
    0.18818E+00    0.30136E+03
    0.19198E+00    0.29105E+03
    0.19586E+00    0.27969E+03
    0.19982E+00    0.26770E+03
    0.20386E+00    0.25558E+03
    0.20797E+00    0.24385E+03
    0.21218E+00    0.23297E+03
    0.21646E+00    0.22333E+03
    0.22083E+00    0.21511E+03
    0.22530E+00    0.20824E+03
    0.22985E+00    0.20246E+03
    0.23449E+00    0.19736E+03
    0.23923E+00    0.19246E+03
    0.24406E+00    0.18732E+03
    0.24899E+00    0.18161E+03
    0.25402E+00    0.17524E+03
    0.25915E+00    0.16836E+03
    0.26439E+00    0.16127E+03
    0.26973E+00    0.15432E+03
    0.27518E+00    0.14785E+03
    0.28074E+00    0.14212E+03
    0.28641E+00    0.13716E+03
    0.29219E+00    0.13283E+03
    0.29810E+00    0.12889E+03
    0.30412E+00    0.12504E+03
    0.31026E+00    0.12103E+03
    0.31653E+00    0.11676E+03
    0.32292E+00    0.11229E+03
    0.32945E+00    0.10780E+03
    0.33610E+00    0.10351E+03
    0.34289E+00    0.99578E+02
    0.34982E+00    0.96042E+02
    0.35689E+00    0.92834E+02
    0.36409E+00    0.89808E+02
    0.37145E+00    0.86812E+02
    0.37895E+00    0.83755E+02
    0.38661E+00    0.80649E+02
    0.39442E+00    0.77592E+02
    0.40239E+00    0.74683E+02
    0.41052E+00    0.71977E+02
    0.41881E+00    0.69473E+02
    0.42727E+00    0.67098E+02
    0.43590E+00    0.64781E+02
    0.44471E+00    0.62483E+02
    0.45369E+00    0.60211E+02
    0.46286E+00    0.58017E+02
    0.47221E+00    0.55936E+02
    0.48174E+00    0.53970E+02
    0.49148E+00    0.52099E+02
    0.50141E+00    0.50284E+02
    0.51153E+00    0.48509E+02
    0.52187E+00    0.46786E+02
    0.53241E+00    0.45131E+02
    0.54317E+00    0.43553E+02
    0.55414E+00    0.42044E+02
    0.56533E+00    0.40588E+02
    0.57675E+00    0.39176E+02
    0.58840E+00    0.37814E+02
    0.60029E+00    0.36504E+02
    0.61242E+00    0.35247E+02
    0.62479E+00    0.34040E+02
    0.63741E+00    0.32877E+02
    0.65029E+00    0.31758E+02
    0.66342E+00    0.30679E+02
    0.67683E+00    0.29641E+02
    0.69050E+00    0.28640E+02
    0.70445E+00    0.27677E+02
    0.71868E+00    0.26749E+02
    0.73320E+00    0.25855E+02
    0.74801E+00    0.24995E+02
    0.76312E+00    0.24166E+02
    0.77854E+00    0.23367E+02
    0.79426E+00    0.22598E+02
    0.81031E+00    0.21858E+02
    0.82668E+00    0.21145E+02
    0.84338E+00    0.20458E+02
    0.86041E+00    0.19796E+02
    0.87780E+00    0.19159E+02
    0.89553E+00    0.18545E+02
    0.91362E+00    0.17954E+02
    0.93208E+00    0.17385E+02
    0.95091E+00    0.16836E+02
    0.97011E+00    0.16307E+02
    0.98971E+00    0.15797E+02
    0.10097E+01    0.15306E+02
    0.10301E+01    0.14832E+02
    0.10509E+01    0.14375E+02
    0.10721E+01    0.13934E+02
    0.10938E+01    0.13509E+02
    0.11159E+01    0.13099E+02
    0.11384E+01    0.12704E+02
    0.11614E+01    0.12322E+02
    0.11849E+01    0.11953E+02
    0.12088E+01    0.11597E+02
    0.12333E+01    0.11254E+02
    0.12582E+01    0.10922E+02
    0.12836E+01    0.10602E+02
    0.13095E+01    0.10292E+02
    0.13360E+01    0.99935E+01
    0.13630E+01    0.97045E+01
    0.13905E+01    0.94252E+01
    0.14186E+01    0.91552E+01
    0.14472E+01    0.88940E+01
    0.14765E+01    0.86414E+01
    0.15063E+01    0.83971E+01
    0.15367E+01    0.81607E+01
    0.15678E+01    0.79319E+01
    0.15994E+01    0.77104E+01
    0.16318E+01    0.74959E+01
    0.16647E+01    0.72883E+01
    0.16984E+01    0.70871E+01
    0.17327E+01    0.68923E+01
    0.17677E+01    0.67035E+01
    0.18034E+01    0.65206E+01
    0.18398E+01    0.63432E+01
    0.18770E+01    0.61712E+01
    0.19149E+01    0.60044E+01
    0.19536E+01    0.58426E+01
    0.19930E+01    0.56855E+01
    0.20333E+01    0.55331E+01
    0.20744E+01    0.53852E+01
    0.21163E+01    0.52415E+01
    0.21590E+01    0.51020E+01
    0.22026E+01    0.49665E+01
    0.22471E+01    0.48348E+01
    0.22925E+01    0.47068E+01
    0.23388E+01    0.45824E+01
    0.23861E+01    0.44614E+01
    0.24343E+01    0.43438E+01
    0.24835E+01    0.42294E+01
    0.25336E+01    0.41181E+01
    0.25848E+01    0.40098E+01
    0.26370E+01    0.39044E+01
    0.26903E+01    0.38018E+01
    0.27447E+01    0.37019E+01
    0.28001E+01    0.36047E+01
    0.28567E+01    0.35099E+01
    0.29144E+01    0.34176E+01
    0.29733E+01    0.33277E+01
    0.30333E+01    0.32401E+01
    0.30946E+01    0.31547E+01
    0.31571E+01    0.30715E+01
    0.32209E+01    0.29904E+01
    0.32860E+01    0.29112E+01
    0.33523E+01    0.28341E+01
    0.34201E+01    0.27588E+01
    0.34892E+01    0.26855E+01
    0.35596E+01    0.26139E+01
    0.36316E+01    0.25440E+01
    0.37049E+01    0.24759E+01
    0.37798E+01    0.24094E+01
    0.38561E+01    0.23445E+01
    0.39340E+01    0.22811E+01
    0.40135E+01    0.22193E+01
    0.40946E+01    0.21590E+01
    0.41773E+01    0.21001E+01
    0.42617E+01    0.20426E+01
    0.43478E+01    0.19865E+01
    0.44356E+01    0.19317E+01
    0.45252E+01    0.18782E+01
    0.46166E+01    0.18260E+01
    0.47099E+01    0.17750E+01
    0.48050E+01    0.17252E+01
    0.49021E+01    0.16766E+01
    0.50011E+01    0.16292E+01
    0.51021E+01    0.15829E+01
    0.52052E+01    0.15377E+01
    0.53104E+01    0.14935E+01
    0.54176E+01    0.14505E+01
    0.55271E+01    0.14084E+01
    0.56387E+01    0.13674E+01
    0.57526E+01    0.13274E+01
    0.58689E+01    0.12883E+01
    0.59874E+01    0.12502E+01
    0.61084E+01    0.12130E+01
    0.62318E+01    0.11767E+01
    0.63577E+01    0.11413E+01
    0.64861E+01    0.11068E+01
    0.66171E+01    0.10731E+01
    0.67508E+01    0.10403E+01
    0.68872E+01    0.10083E+01
    0.70263E+01    0.97707E+00
    0.71682E+01    0.94666E+00
    0.73130E+01    0.91703E+00
    0.74608E+01    0.88815E+00
    0.76115E+01    0.86003E+00
    0.77653E+01    0.83263E+00
    0.79221E+01    0.80595E+00
    0.80822E+01    0.77998E+00
    0.82454E+01    0.75469E+00
    0.84120E+01    0.73008E+00
    0.85819E+01    0.70613E+00
    0.87553E+01    0.68282E+00
    0.89322E+01    0.66015E+00
    0.91126E+01    0.63811E+00
    0.92967E+01    0.61667E+00
    0.94845E+01    0.59583E+00
    0.96761E+01    0.57557E+00
    0.98716E+01    0.55589E+00
    0.10071E+02    0.53677E+00
    0.10274E+02    0.51821E+00
    0.10482E+02    0.50019E+00
    0.10694E+02    0.48269E+00
    0.10910E+02    0.46572E+00
    0.11130E+02    0.44925E+00
    0.11355E+02    0.43327E+00
    0.11584E+02    0.41779E+00
    0.11818E+02    0.40277E+00
    0.12057E+02    0.38822E+00
    0.12301E+02    0.37412E+00
    0.12549E+02    0.36046E+00
    0.12803E+02    0.34724E+00
    0.13061E+02    0.33443E+00
    0.13325E+02    0.32203E+00
    0.13594E+02    0.31003E+00
    0.13869E+02    0.29842E+00
    0.14149E+02    0.28718E+00
    0.14435E+02    0.27631E+00
    0.14727E+02    0.26580E+00
    0.15024E+02    0.25563E+00
    0.15328E+02    0.24580E+00
    0.15637E+02    0.23630E+00
    0.15953E+02    0.22711E+00
    0.16275E+02    0.21824E+00
    0.16604E+02    0.20966E+00
    0.16940E+02    0.20138E+00
    0.17282E+02    0.19339E+00
    0.17631E+02    0.18567E+00
    0.17987E+02    0.17822E+00
    0.18351E+02    0.17103E+00
    0.18721E+02    0.16409E+00
    0.19099E+02    0.15741E+00
    0.19485E+02    0.15098E+00
    0.19879E+02    0.14479E+00
    0.20280E+02    0.13883E+00
    0.20690E+02    0.13309E+00
    0.21108E+02    0.12758E+00
    0.21535E+02    0.12229E+00
    0.21970E+02    0.11720E+00
    0.22413E+02    0.11232E+00
    0.22866E+02    0.10763E+00
    0.23328E+02    0.10313E+00
    0.23799E+02    0.98821E-01
    0.24280E+02    0.94687E-01
