#           k/h    P           
    0.11675E-01    0.31131E+04
    0.11910E-01    0.31266E+04
    0.12151E-01    0.31392E+04
    0.12397E-01    0.31508E+04
    0.12647E-01    0.31615E+04
    0.12902E-01    0.31712E+04
    0.13163E-01    0.31798E+04
    0.13429E-01    0.31872E+04
    0.13700E-01    0.31934E+04
    0.13977E-01    0.31983E+04
    0.14259E-01    0.32019E+04
    0.14547E-01    0.32043E+04
    0.14841E-01    0.32058E+04
    0.15141E-01    0.32064E+04
    0.15447E-01    0.32062E+04
    0.15759E-01    0.32052E+04
    0.16077E-01    0.32030E+04
    0.16402E-01    0.31993E+04
    0.16734E-01    0.31939E+04
    0.17072E-01    0.31866E+04
    0.17416E-01    0.31773E+04
    0.17768E-01    0.31663E+04
    0.18127E-01    0.31538E+04
    0.18493E-01    0.31397E+04
    0.18867E-01    0.31244E+04
    0.19248E-01    0.31077E+04
    0.19637E-01    0.30894E+04
    0.20034E-01    0.30694E+04
    0.20438E-01    0.30475E+04
    0.20851E-01    0.30236E+04
    0.21272E-01    0.29979E+04
    0.21702E-01    0.29705E+04
    0.22141E-01    0.29416E+04
    0.22588E-01    0.29114E+04
    0.23044E-01    0.28802E+04
    0.23510E-01    0.28479E+04
    0.23985E-01    0.28146E+04
    0.24469E-01    0.27802E+04
    0.24964E-01    0.27449E+04
    0.25468E-01    0.27085E+04
    0.25982E-01    0.26712E+04
    0.26507E-01    0.26329E+04
    0.27043E-01    0.25936E+04
    0.27589E-01    0.25533E+04
    0.28146E-01    0.25120E+04
    0.28715E-01    0.24699E+04
    0.29295E-01    0.24270E+04
    0.29887E-01    0.23835E+04
    0.30490E-01    0.23396E+04
    0.31106E-01    0.22952E+04
    0.31735E-01    0.22507E+04
    0.32376E-01    0.22062E+04
    0.33030E-01    0.21618E+04
    0.33697E-01    0.21177E+04
    0.34378E-01    0.20741E+04
    0.35072E-01    0.20309E+04
    0.35781E-01    0.19885E+04
    0.36504E-01    0.19467E+04
    0.37241E-01    0.19058E+04
    0.37993E-01    0.18657E+04
    0.38761E-01    0.18266E+04
    0.39544E-01    0.17885E+04
    0.40343E-01    0.17515E+04
    0.41158E-01    0.17157E+04
    0.41989E-01    0.16810E+04
    0.42838E-01    0.16476E+04
    0.43703E-01    0.16156E+04
    0.44586E-01    0.15852E+04
    0.45486E-01    0.15564E+04
    0.46405E-01    0.15292E+04
    0.47343E-01    0.15035E+04
    0.48299E-01    0.14792E+04
    0.49275E-01    0.14561E+04
    0.50270E-01    0.14341E+04
    0.51286E-01    0.14131E+04
    0.52322E-01    0.13929E+04
    0.53379E-01    0.13736E+04
    0.54457E-01    0.13549E+04
    0.55557E-01    0.13368E+04
    0.56680E-01    0.13190E+04
    0.57825E-01    0.13016E+04
    0.58993E-01    0.12842E+04
    0.60184E-01    0.12667E+04
    0.61400E-01    0.12488E+04
    0.62641E-01    0.12304E+04
    0.63906E-01    0.12112E+04
    0.65197E-01    0.11908E+04
    0.66514E-01    0.11690E+04
    0.67858E-01    0.11458E+04
    0.69229E-01    0.11216E+04
    0.70627E-01    0.10966E+04
    0.72054E-01    0.10704E+04
    0.73510E-01    0.10427E+04
    0.74994E-01    0.10131E+04
    0.76509E-01    0.98192E+03
    0.78055E-01    0.94982E+03
    0.79632E-01    0.91727E+03
    0.81241E-01    0.88455E+03
    0.82882E-01    0.85184E+03
    0.84556E-01    0.81943E+03
    0.86264E-01    0.78766E+03
    0.88007E-01    0.75684E+03
    0.89785E-01    0.72729E+03
    0.91598E-01    0.69931E+03
    0.93449E-01    0.67314E+03
    0.95337E-01    0.64903E+03
    0.97263E-01    0.62719E+03
    0.99227E-01    0.60769E+03
    0.10123E+00    0.59050E+03
    0.10328E+00    0.57557E+03
    0.10536E+00    0.56264E+03
    0.10749E+00    0.55144E+03
    0.10966E+00    0.54162E+03
    0.11188E+00    0.53272E+03
    0.11414E+00    0.52432E+03
    0.11644E+00    0.51597E+03
    0.11880E+00    0.50723E+03
    0.12120E+00    0.49773E+03
    0.12365E+00    0.48714E+03
    0.12614E+00    0.47524E+03
    0.12869E+00    0.46191E+03
    0.13129E+00    0.44717E+03
    0.13394E+00    0.43116E+03
    0.13665E+00    0.41413E+03
    0.13941E+00    0.39645E+03
    0.14223E+00    0.37856E+03
    0.14510E+00    0.36095E+03
    0.14803E+00    0.34415E+03
    0.15102E+00    0.32864E+03
    0.15407E+00    0.31478E+03
    0.15718E+00    0.30278E+03
    0.16036E+00    0.29265E+03
    0.16360E+00    0.28420E+03
    0.16690E+00    0.27716E+03
    0.17028E+00    0.27116E+03
    0.17371E+00    0.26578E+03
    0.17722E+00    0.26059E+03
    0.18080E+00    0.25509E+03
    0.18446E+00    0.24884E+03
    0.18818E+00    0.24157E+03
    0.19198E+00    0.23324E+03
    0.19586E+00    0.22404E+03
    0.19982E+00    0.21432E+03
    0.20386E+00    0.20449E+03
    0.20797E+00    0.19498E+03
    0.21218E+00    0.18616E+03
    0.21646E+00    0.17835E+03
    0.22083E+00    0.17170E+03
    0.22530E+00    0.16616E+03
    0.22985E+00    0.16150E+03
    0.23449E+00    0.15740E+03
    0.23923E+00    0.15347E+03
    0.24406E+00    0.14933E+03
    0.24899E+00    0.14473E+03
    0.25402E+00    0.13959E+03
    0.25915E+00    0.13402E+03
    0.26439E+00    0.12827E+03
    0.26973E+00    0.12263E+03
    0.27518E+00    0.11740E+03
    0.28074E+00    0.11276E+03
    0.28641E+00    0.10875E+03
    0.29219E+00    0.10527E+03
    0.29810E+00    0.10210E+03
    0.30412E+00    0.99003E+02
    0.31026E+00    0.95777E+02
    0.31653E+00    0.92330E+02
    0.32292E+00    0.88714E+02
    0.32945E+00    0.85084E+02
    0.33610E+00    0.81614E+02
    0.34289E+00    0.78434E+02
    0.34982E+00    0.75584E+02
    0.35689E+00    0.73002E+02
    0.36409E+00    0.70568E+02
    0.37145E+00    0.68158E+02
    0.37895E+00    0.65695E+02
    0.38661E+00    0.63190E+02
    0.39442E+00    0.60724E+02
    0.40239E+00    0.58378E+02
    0.41052E+00    0.56199E+02
    0.41881E+00    0.54185E+02
    0.42727E+00    0.52278E+02
    0.43590E+00    0.50416E+02
    0.44471E+00    0.48569E+02
    0.45369E+00    0.46742E+02
    0.46286E+00    0.44977E+02
    0.47221E+00    0.43305E+02
    0.48174E+00    0.41728E+02
    0.49148E+00    0.40228E+02
    0.50141E+00    0.38773E+02
    0.51153E+00    0.37351E+02
    0.52187E+00    0.35970E+02
    0.53241E+00    0.34644E+02
    0.54317E+00    0.33381E+02
    0.55414E+00    0.32175E+02
    0.56533E+00    0.31012E+02
    0.57675E+00    0.29884E+02
    0.58840E+00    0.28796E+02
    0.60029E+00    0.27752E+02
    0.61242E+00    0.26750E+02
    0.62479E+00    0.25788E+02
    0.63741E+00    0.24864E+02
    0.65029E+00    0.23973E+02
    0.66342E+00    0.23117E+02
    0.67683E+00    0.22292E+02
    0.69050E+00    0.21499E+02
    0.70445E+00    0.20736E+02
    0.71868E+00    0.20001E+02
    0.73320E+00    0.19295E+02
    0.74801E+00    0.18615E+02
    0.76312E+00    0.17961E+02
    0.77854E+00    0.17332E+02
    0.79426E+00    0.16727E+02
    0.81031E+00    0.16145E+02
    0.82668E+00    0.15585E+02
    0.84338E+00    0.15046E+02
    0.86041E+00    0.14528E+02
    0.87780E+00    0.14030E+02
    0.89553E+00    0.13551E+02
    0.91362E+00    0.13090E+02
    0.93208E+00    0.12647E+02
    0.95091E+00    0.12220E+02
    0.97011E+00    0.11810E+02
    0.98971E+00    0.11415E+02
    0.10097E+01    0.11035E+02
    0.10301E+01    0.10669E+02
    0.10509E+01    0.10317E+02
    0.10721E+01    0.99777E+01
    0.10938E+01    0.96514E+01
    0.11159E+01    0.93372E+01
    0.11384E+01    0.90346E+01
    0.11614E+01    0.87432E+01
    0.11849E+01    0.84625E+01
    0.12088E+01    0.81921E+01
    0.12333E+01    0.79317E+01
    0.12582E+01    0.76807E+01
    0.12836E+01    0.74389E+01
    0.13095E+01    0.72058E+01
    0.13360E+01    0.69812E+01
    0.13630E+01    0.67645E+01
    0.13905E+01    0.65556E+01
    0.14186E+01    0.63542E+01
    0.14472E+01    0.61599E+01
    0.14765E+01    0.59724E+01
    0.15063E+01    0.57915E+01
    0.15367E+01    0.56169E+01
    0.15678E+01    0.54484E+01
    0.15994E+01    0.52857E+01
    0.16318E+01    0.51286E+01
    0.16647E+01    0.49770E+01
    0.16984E+01    0.48305E+01
    0.17327E+01    0.46889E+01
    0.17677E+01    0.45522E+01
    0.18034E+01    0.44201E+01
    0.18398E+01    0.42923E+01
    0.18770E+01    0.41689E+01
    0.19149E+01    0.40494E+01
    0.19536E+01    0.39339E+01
    0.19930E+01    0.38221E+01
    0.20333E+01    0.37140E+01
    0.20744E+01    0.36093E+01
    0.21163E+01    0.35079E+01
    0.21590E+01    0.34098E+01
    0.22026E+01    0.33147E+01
    0.22471E+01    0.32226E+01
    0.22925E+01    0.31334E+01
    0.23388E+01    0.30469E+01
    0.23861E+01    0.29631E+01
    0.24343E+01    0.28818E+01
    0.24835E+01    0.28029E+01
    0.25336E+01    0.27265E+01
    0.25848E+01    0.26523E+01
    0.26370E+01    0.25803E+01
    0.26903E+01    0.25104E+01
    0.27447E+01    0.24425E+01
    0.28001E+01    0.23766E+01
    0.28567E+01    0.23126E+01
    0.29144E+01    0.22504E+01
    0.29733E+01    0.21900E+01
    0.30333E+01    0.21313E+01
    0.30946E+01    0.20742E+01
    0.31571E+01    0.20186E+01
    0.32209E+01    0.19647E+01
    0.32860E+01    0.19121E+01
    0.33523E+01    0.18610E+01
    0.34201E+01    0.18113E+01
    0.34892E+01    0.17629E+01
    0.35596E+01    0.17158E+01
    0.36316E+01    0.16700E+01
    0.37049E+01    0.16253E+01
    0.37798E+01    0.15818E+01
    0.38561E+01    0.15394E+01
    0.39340E+01    0.14982E+01
    0.40135E+01    0.14580E+01
    0.40946E+01    0.14188E+01
    0.41773E+01    0.13806E+01
    0.42617E+01    0.13433E+01
    0.43478E+01    0.13071E+01
    0.44356E+01    0.12717E+01
    0.45252E+01    0.12372E+01
    0.46166E+01    0.12035E+01
    0.47099E+01    0.11707E+01
    0.48050E+01    0.11387E+01
    0.49021E+01    0.11075E+01
    0.50011E+01    0.10770E+01
    0.51021E+01    0.10473E+01
    0.52052E+01    0.10183E+01
    0.53104E+01    0.98999E+00
    0.54176E+01    0.96239E+00
    0.55271E+01    0.93546E+00
    0.56387E+01    0.90919E+00
    0.57526E+01    0.88355E+00
    0.58689E+01    0.85853E+00
    0.59874E+01    0.83412E+00
    0.61084E+01    0.81030E+00
    0.62318E+01    0.78706E+00
    0.63577E+01    0.76438E+00
    0.64861E+01    0.74225E+00
    0.66171E+01    0.72066E+00
    0.67508E+01    0.69959E+00
    0.68872E+01    0.67904E+00
    0.70263E+01    0.65899E+00
    0.71682E+01    0.63943E+00
    0.73130E+01    0.62035E+00
    0.74608E+01    0.60175E+00
    0.76115E+01    0.58361E+00
    0.77653E+01    0.56592E+00
    0.79221E+01    0.54867E+00
    0.80822E+01    0.53185E+00
    0.82454E+01    0.51546E+00
    0.84120E+01    0.49949E+00
    0.85819E+01    0.48392E+00
    0.87553E+01    0.46874E+00
    0.89322E+01    0.45396E+00
    0.91126E+01    0.43956E+00
    0.92967E+01    0.42553E+00
    0.94845E+01    0.41187E+00
    0.96761E+01    0.39858E+00
    0.98716E+01    0.38563E+00
    0.10071E+02    0.37303E+00
    0.10274E+02    0.36078E+00
    0.10482E+02    0.34886E+00
    0.10694E+02    0.33727E+00
    0.10910E+02    0.32600E+00
    0.11130E+02    0.31504E+00
    0.11355E+02    0.30439E+00
    0.11584E+02    0.29405E+00
    0.11818E+02    0.28400E+00
    0.12057E+02    0.27425E+00
    0.12301E+02    0.26477E+00
    0.12549E+02    0.25558E+00
    0.12803E+02    0.24665E+00
    0.13061E+02    0.23799E+00
    0.13325E+02    0.22959E+00
    0.13594E+02    0.22144E+00
    0.13869E+02    0.21354E+00
    0.14149E+02    0.20587E+00
    0.14435E+02    0.19844E+00
    0.14727E+02    0.19124E+00
    0.15024E+02    0.18426E+00
    0.15328E+02    0.17749E+00
    0.15637E+02    0.17094E+00
    0.15953E+02    0.16459E+00
    0.16275E+02    0.15844E+00
    0.16604E+02    0.15248E+00
    0.16940E+02    0.14671E+00
    0.17282E+02    0.14113E+00
    0.17631E+02    0.13573E+00
    0.17987E+02    0.13050E+00
    0.18351E+02    0.12545E+00
    0.18721E+02    0.12057E+00
    0.19099E+02    0.11585E+00
    0.19485E+02    0.11130E+00
    0.19879E+02    0.10690E+00
    0.20280E+02    0.10267E+00
    0.20690E+02    0.98586E-01
    0.21108E+02    0.94655E-01
    0.21535E+02    0.90870E-01
    0.21970E+02    0.87228E-01
    0.22413E+02    0.83725E-01
    0.22866E+02    0.80357E-01
    0.23328E+02    0.77121E-01
    0.23799E+02    0.74011E-01
    0.24280E+02    0.71026E-01
