#           k/h    P           
    0.65197E-01    0.67384E+04
    0.66514E-01    0.66149E+04
    0.67858E-01    0.64843E+04
    0.69229E-01    0.63480E+04
    0.70627E-01    0.62072E+04
    0.72054E-01    0.60606E+04
    0.73510E-01    0.59057E+04
    0.74994E-01    0.57408E+04
    0.76509E-01    0.55678E+04
    0.78055E-01    0.53899E+04
    0.79632E-01    0.52100E+04
    0.81241E-01    0.50294E+04
    0.82882E-01    0.48492E+04
    0.84556E-01    0.46710E+04
    0.86264E-01    0.44965E+04
    0.88007E-01    0.43274E+04
    0.89785E-01    0.41655E+04
    0.91598E-01    0.40122E+04
    0.93449E-01    0.38689E+04
    0.95337E-01    0.37368E+04
    0.97263E-01    0.36171E+04
    0.99227E-01    0.35100E+04
    0.10123E+00    0.34153E+04
    0.10328E+00    0.33327E+04
    0.10536E+00    0.32609E+04
    0.10749E+00    0.31982E+04
    0.10966E+00    0.31428E+04
    0.11188E+00    0.30923E+04
    0.11414E+00    0.30445E+04
    0.11644E+00    0.29969E+04
    0.11880E+00    0.29473E+04
    0.12120E+00    0.28937E+04
    0.12365E+00    0.28345E+04
    0.12614E+00    0.27686E+04
    0.12869E+00    0.26954E+04
    0.13129E+00    0.26151E+04
    0.13394E+00    0.25283E+04
    0.13665E+00    0.24366E+04
    0.13941E+00    0.23417E+04
    0.14223E+00    0.22460E+04
    0.14510E+00    0.21520E+04
    0.14803E+00    0.20624E+04
    0.15102E+00    0.19796E+04
    0.15407E+00    0.19054E+04
    0.15718E+00    0.18409E+04
    0.16036E+00    0.17860E+04
    0.16360E+00    0.17398E+04
    0.16690E+00    0.17008E+04
    0.17028E+00    0.16671E+04
    0.17371E+00    0.16365E+04
    0.17722E+00    0.16069E+04
    0.18080E+00    0.15758E+04
    0.18446E+00    0.15410E+04
    0.18818E+00    0.15012E+04
    0.19198E+00    0.14563E+04
    0.19586E+00    0.14071E+04
    0.19982E+00    0.13556E+04
    0.20386E+00    0.13037E+04
    0.20797E+00    0.12535E+04
    0.21218E+00    0.12069E+04
    0.21646E+00    0.11654E+04
    0.22083E+00    0.11296E+04
    0.22530E+00    0.10993E+04
    0.22985E+00    0.10735E+04
    0.23449E+00    0.10503E+04
    0.23923E+00    0.10280E+04
    0.24406E+00    0.10048E+04
    0.24899E+00    0.97939E+03
    0.25402E+00    0.95148E+03
    0.25915E+00    0.92165E+03
    0.26439E+00    0.89107E+03
    0.26973E+00    0.86115E+03
    0.27518E+00    0.83323E+03
    0.28074E+00    0.80820E+03
    0.28641E+00    0.78623E+03
    0.29219E+00    0.76677E+03
    0.29810E+00    0.74881E+03
    0.30412E+00    0.73123E+03
    0.31026E+00    0.71311E+03
    0.31653E+00    0.69404E+03
    0.32292E+00    0.67428E+03
    0.32945E+00    0.65453E+03
    0.33610E+00    0.63560E+03
    0.34289E+00    0.61805E+03
    0.34982E+00    0.60204E+03
    0.35689E+00    0.58729E+03
    0.36409E+00    0.57325E+03
    0.37145E+00    0.55936E+03
    0.37895E+00    0.54530E+03
    0.38661E+00    0.53111E+03
    0.39442E+00    0.51716E+03
    0.40239E+00    0.50379E+03
    0.41052E+00    0.49120E+03
    0.41881E+00    0.47936E+03
    0.42727E+00    0.46803E+03
    0.43590E+00    0.45694E+03
    0.44471E+00    0.44596E+03
    0.45369E+00    0.43512E+03
    0.46286E+00    0.42459E+03
    0.47221E+00    0.41449E+03
    0.48174E+00    0.40483E+03
    0.49148E+00    0.39553E+03
    0.50141E+00    0.38646E+03
    0.51153E+00    0.37756E+03
    0.52187E+00    0.36887E+03
    0.53241E+00    0.36045E+03
    0.54317E+00    0.35231E+03
    0.55414E+00    0.34444E+03
    0.56533E+00    0.33678E+03
    0.57675E+00    0.32930E+03
    0.58840E+00    0.32200E+03
    0.60029E+00    0.31491E+03
    0.61242E+00    0.30803E+03
    0.62479E+00    0.30133E+03
    0.63741E+00    0.29480E+03
    0.65029E+00    0.28844E+03
    0.66342E+00    0.28224E+03
    0.67683E+00    0.27619E+03
    0.69050E+00    0.27029E+03
    0.70445E+00    0.26453E+03
    0.71868E+00    0.25891E+03
    0.73320E+00    0.25342E+03
    0.74801E+00    0.24805E+03
    0.76312E+00    0.24281E+03
    0.77854E+00    0.23769E+03
    0.79426E+00    0.23268E+03
    0.81031E+00    0.22777E+03
    0.82668E+00    0.22298E+03
    0.84338E+00    0.21828E+03
    0.86041E+00    0.21369E+03
    0.87780E+00    0.20919E+03
    0.89553E+00    0.20478E+03
    0.91362E+00    0.20046E+03
    0.93208E+00    0.19623E+03
    0.95091E+00    0.19208E+03
    0.97011E+00    0.18801E+03
    0.98971E+00    0.18402E+03
    0.10097E+01    0.18011E+03
    0.10301E+01    0.17627E+03
    0.10509E+01    0.17250E+03
    0.10721E+01    0.16880E+03
    0.10938E+01    0.16516E+03
    0.11159E+01    0.16160E+03
    0.11384E+01    0.15809E+03
    0.11614E+01    0.15465E+03
    0.11849E+01    0.15127E+03
    0.12088E+01    0.14794E+03
    0.12333E+01    0.14467E+03
    0.12582E+01    0.14146E+03
    0.12836E+01    0.13830E+03
    0.13095E+01    0.13520E+03
    0.13360E+01    0.13215E+03
    0.13630E+01    0.12915E+03
    0.13905E+01    0.12620E+03
    0.14186E+01    0.12330E+03
    0.14472E+01    0.12045E+03
    0.14765E+01    0.11765E+03
    0.15063E+01    0.11489E+03
    0.15367E+01    0.11218E+03
    0.15678E+01    0.10952E+03
    0.15994E+01    0.10690E+03
    0.16318E+01    0.10432E+03
    0.16647E+01    0.10179E+03
    0.16984E+01    0.99307E+02
    0.17327E+01    0.96862E+02
    0.17677E+01    0.94459E+02
    0.18034E+01    0.92098E+02
    0.18398E+01    0.89779E+02
    0.18770E+01    0.87500E+02
    0.19149E+01    0.85261E+02
    0.19536E+01    0.83063E+02
    0.19930E+01    0.80904E+02
    0.20333E+01    0.78785E+02
    0.20744E+01    0.76704E+02
    0.21163E+01    0.74662E+02
    0.21590E+01    0.72658E+02
    0.22026E+01    0.70692E+02
    0.22471E+01    0.68763E+02
    0.22925E+01    0.66872E+02
    0.23388E+01    0.65017E+02
    0.23861E+01    0.63199E+02
    0.24343E+01    0.61416E+02
    0.24835E+01    0.59670E+02
    0.25336E+01    0.57959E+02
    0.25848E+01    0.56283E+02
    0.26370E+01    0.54643E+02
    0.26903E+01    0.53037E+02
    0.27447E+01    0.51466E+02
    0.28001E+01    0.49929E+02
    0.28567E+01    0.48426E+02
    0.29144E+01    0.46957E+02
    0.29733E+01    0.45521E+02
    0.30333E+01    0.44118E+02
    0.30946E+01    0.42748E+02
    0.31571E+01    0.41410E+02
    0.32209E+01    0.40104E+02
    0.32860E+01    0.38829E+02
    0.33523E+01    0.37586E+02
    0.34201E+01    0.36373E+02
    0.34892E+01    0.35190E+02
    0.35596E+01    0.34038E+02
    0.36316E+01    0.32915E+02
    0.37049E+01    0.31822E+02
    0.37798E+01    0.30758E+02
    0.38561E+01    0.29722E+02
    0.39340E+01    0.28714E+02
    0.40135E+01    0.27734E+02
    0.40946E+01    0.26781E+02
    0.41773E+01    0.25856E+02
    0.42617E+01    0.24956E+02
    0.43478E+01    0.24083E+02
    0.44356E+01    0.23235E+02
    0.45252E+01    0.22411E+02
    0.46166E+01    0.21613E+02
    0.47099E+01    0.20838E+02
    0.48050E+01    0.20087E+02
    0.49021E+01    0.19359E+02
    0.50011E+01    0.18653E+02
    0.51021E+01    0.17970E+02
    0.52052E+01    0.17308E+02
    0.53104E+01    0.16667E+02
    0.54176E+01    0.16047E+02
    0.55271E+01    0.15447E+02
    0.56387E+01    0.14867E+02
    0.57526E+01    0.14306E+02
    0.58689E+01    0.13763E+02
    0.59874E+01    0.13239E+02
    0.61084E+01    0.12732E+02
    0.62318E+01    0.12243E+02
    0.63577E+01    0.11771E+02
    0.64861E+01    0.11315E+02
    0.66171E+01    0.10874E+02
    0.67508E+01    0.10450E+02
    0.68872E+01    0.10040E+02
    0.70263E+01    0.96446E+01
    0.71682E+01    0.92635E+01
    0.73130E+01    0.88962E+01
    0.74608E+01    0.85422E+01
    0.76115E+01    0.82011E+01
    0.77653E+01    0.78725E+01
    0.79221E+01    0.75560E+01
    0.80822E+01    0.72512E+01
    0.82454E+01    0.69578E+01
    0.84120E+01    0.66754E+01
    0.85819E+01    0.64037E+01
    0.87553E+01    0.61422E+01
    0.89322E+01    0.58907E+01
    0.91126E+01    0.56488E+01
    0.92967E+01    0.54162E+01
    0.94845E+01    0.51926E+01
    0.96761E+01    0.49776E+01
    0.98716E+01    0.47710E+01
    0.10071E+02    0.45726E+01
    0.10274E+02    0.43819E+01
    0.10482E+02    0.41987E+01
    0.10694E+02    0.40227E+01
    0.10910E+02    0.38538E+01
    0.11130E+02    0.36916E+01
    0.11355E+02    0.35359E+01
    0.11584E+02    0.33865E+01
    0.11818E+02    0.32431E+01
    0.12057E+02    0.31054E+01
    0.12301E+02    0.29734E+01
    0.12549E+02    0.28468E+01
    0.12803E+02    0.27253E+01
    0.13061E+02    0.26088E+01
    0.13325E+02    0.24971E+01
    0.13594E+02    0.23901E+01
    0.13869E+02    0.22874E+01
    0.14149E+02    0.21890E+01
    0.14435E+02    0.20946E+01
    0.14727E+02    0.20042E+01
    0.15024E+02    0.19175E+01
    0.15328E+02    0.18345E+01
    0.15637E+02    0.17549E+01
    0.15953E+02    0.16787E+01
    0.16275E+02    0.16057E+01
    0.16604E+02    0.15357E+01
    0.16940E+02    0.14687E+01
    0.17282E+02    0.14046E+01
    0.17631E+02    0.13431E+01
    0.17987E+02    0.12843E+01
    0.18351E+02    0.12279E+01
    0.18721E+02    0.11740E+01
    0.19099E+02    0.11224E+01
    0.19485E+02    0.10730E+01
    0.19879E+02    0.10257E+01
    0.20280E+02    0.98046E+00
    0.20690E+02    0.93718E+00
    0.21108E+02    0.89579E+00
    0.21535E+02    0.85620E+00
    0.21970E+02    0.81834E+00
    0.22413E+02    0.78214E+00
    0.22866E+02    0.74752E+00
    0.23328E+02    0.71443E+00
    0.23799E+02    0.68279E+00
    0.24280E+02    0.65256E+00
