#           k/h    P           
    0.45722E-03    0.37060E+03
    0.46646E-03    0.37771E+03
    0.47588E-03    0.38496E+03
    0.48550E-03    0.39234E+03
    0.49530E-03    0.39986E+03
    0.50531E-03    0.40753E+03
    0.51552E-03    0.41533E+03
    0.52593E-03    0.42329E+03
    0.53656E-03    0.43139E+03
    0.54739E-03    0.43964E+03
    0.55845E-03    0.44805E+03
    0.56973E-03    0.45661E+03
    0.58124E-03    0.46533E+03
    0.59299E-03    0.47421E+03
    0.60496E-03    0.48326E+03
    0.61719E-03    0.49247E+03
    0.62965E-03    0.50186E+03
    0.64237E-03    0.51141E+03
    0.65535E-03    0.52115E+03
    0.66859E-03    0.53106E+03
    0.68210E-03    0.54115E+03
    0.69588E-03    0.55143E+03
    0.70993E-03    0.56189E+03
    0.72427E-03    0.57254E+03
    0.73891E-03    0.58339E+03
    0.75383E-03    0.59443E+03
    0.76906E-03    0.60568E+03
    0.78460E-03    0.61712E+03
    0.80045E-03    0.62877E+03
    0.81662E-03    0.64063E+03
    0.83311E-03    0.65270E+03
    0.84994E-03    0.66499E+03
    0.86711E-03    0.67749E+03
    0.88463E-03    0.69022E+03
    0.90250E-03    0.70317E+03
    0.92073E-03    0.71635E+03
    0.93933E-03    0.72976E+03
    0.95831E-03    0.74341E+03
    0.97767E-03    0.75729E+03
    0.99742E-03    0.77142E+03
    0.10176E-02    0.78579E+03
    0.10381E-02    0.80041E+03
    0.10591E-02    0.81528E+03
    0.10805E-02    0.83040E+03
    0.11023E-02    0.84579E+03
    0.11246E-02    0.86143E+03
    0.11473E-02    0.87734E+03
    0.11705E-02    0.89352E+03
    0.11941E-02    0.90997E+03
    0.12182E-02    0.92670E+03
    0.12429E-02    0.94370E+03
    0.12680E-02    0.96099E+03
    0.12936E-02    0.97856E+03
    0.13197E-02    0.99642E+03
    0.13464E-02    0.10146E+04
    0.13736E-02    0.10330E+04
    0.14013E-02    0.10518E+04
    0.14296E-02    0.10708E+04
    0.14585E-02    0.10902E+04
    0.14880E-02    0.11098E+04
    0.15180E-02    0.11298E+04
    0.15487E-02    0.11501E+04
    0.15800E-02    0.11707E+04
    0.16119E-02    0.11916E+04
    0.16445E-02    0.12128E+04
    0.16777E-02    0.12344E+04
    0.17116E-02    0.12563E+04
    0.17462E-02    0.12785E+04
    0.17814E-02    0.13011E+04
    0.18174E-02    0.13239E+04
    0.18541E-02    0.13472E+04
    0.18916E-02    0.13707E+04
    0.19298E-02    0.13946E+04
    0.19688E-02    0.14189E+04
    0.20086E-02    0.14435E+04
    0.20491E-02    0.14684E+04
    0.20905E-02    0.14937E+04
    0.21328E-02    0.15193E+04
    0.21758E-02    0.15453E+04
    0.22198E-02    0.15716E+04
    0.22646E-02    0.15983E+04
    0.23104E-02    0.16253E+04
    0.23571E-02    0.16527E+04
    0.24047E-02    0.16805E+04
    0.24533E-02    0.17085E+04
    0.25028E-02    0.17370E+04
    0.25534E-02    0.17658E+04
    0.26050E-02    0.17949E+04
    0.26576E-02    0.18244E+04
    0.27113E-02    0.18542E+04
    0.27660E-02    0.18844E+04
    0.28219E-02    0.19149E+04
    0.28789E-02    0.19458E+04
    0.29371E-02    0.19770E+04
    0.29964E-02    0.20086E+04
    0.30569E-02    0.20404E+04
    0.31187E-02    0.20727E+04
    0.31817E-02    0.21052E+04
    0.32460E-02    0.21381E+04
    0.33115E-02    0.21713E+04
    0.33784E-02    0.22048E+04
    0.34467E-02    0.22386E+04
    0.35163E-02    0.22727E+04
    0.35874E-02    0.23071E+04
    0.36598E-02    0.23418E+04
    0.37338E-02    0.23768E+04
    0.38092E-02    0.24121E+04
    0.38861E-02    0.24476E+04
    0.39646E-02    0.24834E+04
    0.40447E-02    0.25195E+04
    0.41264E-02    0.25558E+04
    0.42098E-02    0.25924E+04
    0.42948E-02    0.26292E+04
    0.43816E-02    0.26663E+04
    0.44701E-02    0.27035E+04
    0.45604E-02    0.27408E+04
    0.46525E-02    0.27783E+04
    0.47465E-02    0.28158E+04
    0.48424E-02    0.28534E+04
    0.49402E-02    0.28912E+04
    0.50400E-02    0.29291E+04
    0.51419E-02    0.29671E+04
    0.52457E-02    0.30054E+04
    0.53517E-02    0.30439E+04
    0.54598E-02    0.30824E+04
    0.55701E-02    0.31210E+04
    0.56826E-02    0.31596E+04
    0.57974E-02    0.31982E+04
    0.59145E-02    0.32367E+04
    0.60340E-02    0.32752E+04
    0.61559E-02    0.33136E+04
    0.62803E-02    0.33519E+04
    0.64072E-02    0.33901E+04
    0.65366E-02    0.34282E+04
    0.66686E-02    0.34661E+04
    0.68033E-02    0.35039E+04
    0.69408E-02    0.35414E+04
    0.70810E-02    0.35788E+04
    0.72240E-02    0.36158E+04
    0.73700E-02    0.36526E+04
    0.75189E-02    0.36890E+04
    0.76708E-02    0.37251E+04
    0.78257E-02    0.37608E+04
    0.79838E-02    0.37961E+04
    0.81451E-02    0.38309E+04
    0.83096E-02    0.38652E+04
    0.84775E-02    0.38990E+04
    0.86488E-02    0.39323E+04
    0.88235E-02    0.39650E+04
    0.90017E-02    0.39970E+04
    0.91836E-02    0.40284E+04
    0.93691E-02    0.40590E+04
    0.95583E-02    0.40889E+04
    0.97514E-02    0.41180E+04
    0.99484E-02    0.41463E+04
    0.10149E-01    0.41737E+04
    0.10354E-01    0.42002E+04
    0.10564E-01    0.42258E+04
    0.10777E-01    0.42503E+04
    0.10995E-01    0.42737E+04
    0.11217E-01    0.42961E+04
    0.11443E-01    0.43173E+04
    0.11675E-01    0.43372E+04
    0.11910E-01    0.43560E+04
    0.12151E-01    0.43734E+04
    0.12397E-01    0.43896E+04
    0.12647E-01    0.44045E+04
    0.12902E-01    0.44179E+04
    0.13163E-01    0.44298E+04
    0.13429E-01    0.44401E+04
    0.13700E-01    0.44486E+04
    0.13977E-01    0.44553E+04
    0.14259E-01    0.44603E+04
    0.14547E-01    0.44637E+04
    0.14841E-01    0.44657E+04
    0.15141E-01    0.44664E+04
    0.15447E-01    0.44661E+04
    0.15759E-01    0.44646E+04
    0.16077E-01    0.44614E+04
    0.16402E-01    0.44562E+04
    0.16734E-01    0.44486E+04
    0.17072E-01    0.44384E+04
    0.17416E-01    0.44254E+04
    0.17768E-01    0.44100E+04
    0.18127E-01    0.43924E+04
    0.18493E-01    0.43728E+04
    0.18867E-01    0.43514E+04
    0.19248E-01    0.43280E+04
    0.19637E-01    0.43025E+04
    0.20034E-01    0.42746E+04
    0.20438E-01    0.42440E+04
    0.20851E-01    0.42107E+04
    0.21272E-01    0.41747E+04
    0.21702E-01    0.41365E+04
    0.22141E-01    0.40962E+04
    0.22588E-01    0.40541E+04
    0.23044E-01    0.40106E+04
    0.23510E-01    0.39655E+04
    0.23985E-01    0.39191E+04
    0.24469E-01    0.38712E+04
    0.24964E-01    0.38219E+04
    0.25468E-01    0.37713E+04
    0.25982E-01    0.37193E+04
    0.26507E-01    0.36659E+04
    0.27043E-01    0.36111E+04
    0.27589E-01    0.35549E+04
    0.28146E-01    0.34974E+04
    0.28715E-01    0.34387E+04
    0.29295E-01    0.33789E+04
    0.29887E-01    0.33184E+04
    0.30490E-01    0.32571E+04
    0.31106E-01    0.31954E+04
    0.31735E-01    0.31334E+04
    0.32376E-01    0.30714E+04
    0.33030E-01    0.30096E+04
    0.33697E-01    0.29482E+04
    0.34378E-01    0.28874E+04
    0.35072E-01    0.28274E+04
    0.35781E-01    0.27683E+04
    0.36504E-01    0.27102E+04
    0.37241E-01    0.26532E+04
    0.37993E-01    0.25974E+04
    0.38761E-01    0.25430E+04
    0.39544E-01    0.24900E+04
    0.40343E-01    0.24385E+04
    0.41158E-01    0.23886E+04
    0.41989E-01    0.23403E+04
    0.42838E-01    0.22939E+04
    0.43703E-01    0.22494E+04
    0.44586E-01    0.22071E+04
    0.45486E-01    0.21670E+04
    0.46405E-01    0.21292E+04
    0.47343E-01    0.20934E+04
    0.48299E-01    0.20595E+04
    0.49275E-01    0.20274E+04
    0.50270E-01    0.19967E+04
    0.51286E-01    0.19675E+04
    0.52322E-01    0.19394E+04
    0.53379E-01    0.19125E+04
    0.54457E-01    0.18865E+04
    0.55557E-01    0.18612E+04
    0.56680E-01    0.18365E+04
    0.57825E-01    0.18121E+04
    0.58993E-01    0.17879E+04
    0.60184E-01    0.17635E+04
    0.61400E-01    0.17386E+04
    0.62641E-01    0.17130E+04
    0.63906E-01    0.16862E+04
    0.65197E-01    0.16578E+04
    0.66514E-01    0.16274E+04
    0.67858E-01    0.15953E+04
    0.69229E-01    0.15616E+04
    0.70627E-01    0.15267E+04
    0.72054E-01    0.14904E+04
    0.73510E-01    0.14518E+04
    0.74994E-01    0.14107E+04
    0.76509E-01    0.13674E+04
    0.78055E-01    0.13229E+04
    0.79632E-01    0.12777E+04
    0.81241E-01    0.12323E+04
    0.82882E-01    0.11870E+04
    0.84556E-01    0.11420E+04
    0.86264E-01    0.10980E+04
    0.88007E-01    0.10552E+04
    0.89785E-01    0.10143E+04
    0.91598E-01    0.97549E+03
    0.93449E-01    0.93921E+03
    0.95337E-01    0.90579E+03
    0.97263E-01    0.87549E+03
    0.99227E-01    0.84844E+03
    0.10123E+00    0.82458E+03
    0.10328E+00    0.80382E+03
    0.10536E+00    0.78584E+03
    0.10749E+00    0.77024E+03
    0.10966E+00    0.75653E+03
    0.11188E+00    0.74409E+03
    0.11414E+00    0.73234E+03
    0.11644E+00    0.72065E+03
    0.11880E+00    0.70843E+03
    0.12120E+00    0.69516E+03
    0.12365E+00    0.68039E+03
    0.12614E+00    0.66383E+03
    0.12869E+00    0.64531E+03
    0.13129E+00    0.62486E+03
    0.13394E+00    0.60267E+03
    0.13665E+00    0.57910E+03
    0.13941E+00    0.55464E+03
    0.14223E+00    0.52991E+03
    0.14510E+00    0.50557E+03
    0.14803E+00    0.48236E+03
    0.15102E+00    0.46092E+03
    0.15407E+00    0.44175E+03
    0.15718E+00    0.42513E+03
    0.16036E+00    0.41107E+03
    0.16360E+00    0.39932E+03
    0.16690E+00    0.38950E+03
    0.17028E+00    0.38110E+03
    0.17371E+00    0.37357E+03
    0.17722E+00    0.36627E+03
    0.18080E+00    0.35856E+03
    0.18446E+00    0.34984E+03
    0.18818E+00    0.33972E+03
    0.19198E+00    0.32816E+03
    0.19586E+00    0.31543E+03
    0.19982E+00    0.30200E+03
    0.20386E+00    0.28844E+03
    0.20797E+00    0.27531E+03
    0.21218E+00    0.26314E+03
    0.21646E+00    0.25234E+03
    0.22083E+00    0.24312E+03
    0.22530E+00    0.23541E+03
    0.22985E+00    0.22892E+03
    0.23449E+00    0.22317E+03
    0.23923E+00    0.21766E+03
    0.24406E+00    0.21187E+03
    0.24899E+00    0.20545E+03
    0.25402E+00    0.19831E+03
    0.25915E+00    0.19060E+03
    0.26439E+00    0.18266E+03
    0.26973E+00    0.17488E+03
    0.27518E+00    0.16764E+03
    0.28074E+00    0.16121E+03
    0.28641E+00    0.15564E+03
    0.29219E+00    0.15078E+03
    0.29810E+00    0.14635E+03
    0.30412E+00    0.14202E+03
    0.31026E+00    0.13751E+03
    0.31653E+00    0.13272E+03
    0.32292E+00    0.12770E+03
    0.32945E+00    0.12267E+03
    0.33610E+00    0.11786E+03
    0.34289E+00    0.11345E+03
    0.34982E+00    0.10948E+03
    0.35689E+00    0.10587E+03
    0.36409E+00    0.10247E+03
    0.37145E+00    0.99098E+02
    0.37895E+00    0.95662E+02
    0.38661E+00    0.92174E+02
    0.39442E+00    0.88743E+02
    0.40239E+00    0.85475E+02
    0.41052E+00    0.82434E+02
    0.41881E+00    0.79617E+02
    0.42727E+00    0.76944E+02
    0.43590E+00    0.74336E+02
    0.44471E+00    0.71749E+02
    0.45369E+00    0.69194E+02
    0.46286E+00    0.66725E+02
    0.47221E+00    0.64383E+02
    0.48174E+00    0.62169E+02
    0.49148E+00    0.60059E+02
    0.50141E+00    0.58013E+02
    0.51153E+00    0.56013E+02
    0.52187E+00    0.54070E+02
    0.53241E+00    0.52203E+02
    0.54317E+00    0.50423E+02
    0.55414E+00    0.48719E+02
    0.56533E+00    0.47075E+02
    0.57675E+00    0.45480E+02
    0.58840E+00    0.43940E+02
    0.60029E+00    0.42459E+02
    0.61242E+00    0.41037E+02
    0.62479E+00    0.39670E+02
    0.63741E+00    0.38354E+02
    0.65029E+00    0.37086E+02
    0.66342E+00    0.35863E+02
    0.67683E+00    0.34685E+02
    0.69050E+00    0.33550E+02
    0.70445E+00    0.32456E+02
    0.71868E+00    0.31402E+02
    0.73320E+00    0.30386E+02
    0.74801E+00    0.29406E+02
    0.76312E+00    0.28463E+02
    0.77854E+00    0.27553E+02
    0.79426E+00    0.26676E+02
    0.81031E+00    0.25831E+02
    0.82668E+00    0.25017E+02
    0.84338E+00    0.24232E+02
    0.86041E+00    0.23475E+02
    0.87780E+00    0.22746E+02
    0.89553E+00    0.22043E+02
    0.91362E+00    0.21365E+02
    0.93208E+00    0.20711E+02
    0.95091E+00    0.20081E+02
    0.97011E+00    0.19472E+02
    0.98971E+00    0.18885E+02
    0.10097E+01    0.18319E+02
    0.10301E+01    0.17772E+02
    0.10509E+01    0.17245E+02
    0.10721E+01    0.16735E+02
    0.10938E+01    0.16243E+02
    0.11159E+01    0.15768E+02
    0.11384E+01    0.15309E+02
    0.11614E+01    0.14866E+02
    0.11849E+01    0.14437E+02
    0.12088E+01    0.14023E+02
    0.12333E+01    0.13622E+02
    0.12582E+01    0.13235E+02
    0.12836E+01    0.12861E+02
    0.13095E+01    0.12498E+02
    0.13360E+01    0.12148E+02
    0.13630E+01    0.11809E+02
    0.13905E+01    0.11481E+02
    0.14186E+01    0.11163E+02
    0.14472E+01    0.10855E+02
    0.14765E+01    0.10557E+02
    0.15063E+01    0.10268E+02
    0.15367E+01    0.99881E+01
    0.15678E+01    0.97168E+01
    0.15994E+01    0.94539E+01
    0.16318E+01    0.91989E+01
    0.16647E+01    0.89516E+01
    0.16984E+01    0.87118E+01
    0.17327E+01    0.84790E+01
    0.17677E+01    0.82532E+01
    0.18034E+01    0.80340E+01
    0.18398E+01    0.78211E+01
    0.18770E+01    0.76144E+01
    0.19149E+01    0.74136E+01
    0.19536E+01    0.72185E+01
    0.19930E+01    0.70289E+01
    0.20333E+01    0.68447E+01
    0.20744E+01    0.66655E+01
    0.21163E+01    0.64912E+01
    0.21590E+01    0.63218E+01
    0.22026E+01    0.61569E+01
    0.22471E+01    0.59964E+01
    0.22925E+01    0.58403E+01
    0.23388E+01    0.56883E+01
    0.23861E+01    0.55403E+01
    0.24343E+01    0.53962E+01
    0.24835E+01    0.52558E+01
    0.25336E+01    0.51190E+01
    0.25848E+01    0.49858E+01
    0.26370E+01    0.48559E+01
    0.26903E+01    0.47293E+01
    0.27447E+01    0.46060E+01
    0.28001E+01    0.44857E+01
    0.28567E+01    0.43684E+01
    0.29144E+01    0.42540E+01
    0.29733E+01    0.41424E+01
    0.30333E+01    0.40335E+01
    0.30946E+01    0.39273E+01
    0.31571E+01    0.38237E+01
    0.32209E+01    0.37226E+01
    0.32860E+01    0.36239E+01
    0.33523E+01    0.35275E+01
    0.34201E+01    0.34335E+01
    0.34892E+01    0.33417E+01
    0.35596E+01    0.32520E+01
    0.36316E+01    0.31645E+01
    0.37049E+01    0.30791E+01
    0.37798E+01    0.29956E+01
    0.38561E+01    0.29142E+01
    0.39340E+01    0.28346E+01
    0.40135E+01    0.27569E+01
    0.40946E+01    0.26811E+01
    0.41773E+01    0.26070E+01
    0.42617E+01    0.25346E+01
    0.43478E+01    0.24640E+01
    0.44356E+01    0.23950E+01
    0.45252E+01    0.23276E+01
    0.46166E+01    0.22618E+01
    0.47099E+01    0.21975E+01
    0.48050E+01    0.21348E+01
    0.49021E+01    0.20735E+01
    0.50011E+01    0.20137E+01
    0.51021E+01    0.19553E+01
    0.52052E+01    0.18983E+01
    0.53104E+01    0.18427E+01
    0.54176E+01    0.17884E+01
    0.55271E+01    0.17354E+01
    0.56387E+01    0.16837E+01
    0.57526E+01    0.16333E+01
    0.58689E+01    0.15841E+01
    0.59874E+01    0.15362E+01
    0.61084E+01    0.14894E+01
    0.62318E+01    0.14437E+01
    0.63577E+01    0.13992E+01
    0.64861E+01    0.13559E+01
    0.66171E+01    0.13136E+01
    0.67508E+01    0.12724E+01
    0.68872E+01    0.12323E+01
    0.70263E+01    0.11932E+01
    0.71682E+01    0.11551E+01
    0.73130E+01    0.11180E+01
    0.74608E+01    0.10819E+01
    0.76115E+01    0.10467E+01
    0.77653E+01    0.10125E+01
    0.79221E+01    0.97922E+00
    0.80822E+01    0.94683E+00
    0.82454E+01    0.91533E+00
    0.84120E+01    0.88469E+00
    0.85819E+01    0.85491E+00
    0.87553E+01    0.82595E+00
    0.89322E+01    0.79782E+00
    0.91126E+01    0.77047E+00
    0.92967E+01    0.74391E+00
    0.94845E+01    0.71812E+00
    0.96761E+01    0.69308E+00
    0.98716E+01    0.66877E+00
    0.10071E+02    0.64518E+00
    0.10274E+02    0.62229E+00
    0.10482E+02    0.60009E+00
    0.10694E+02    0.57857E+00
    0.10910E+02    0.55771E+00
    0.11130E+02    0.53749E+00
    0.11355E+02    0.51790E+00
    0.11584E+02    0.49892E+00
    0.11818E+02    0.48054E+00
    0.12057E+02    0.46275E+00
    0.12301E+02    0.44553E+00
    0.12549E+02    0.42887E+00
    0.12803E+02    0.41275E+00
    0.13061E+02    0.39715E+00
    0.13325E+02    0.38208E+00
    0.13594E+02    0.36750E+00
    0.13869E+02    0.35340E+00
    0.14149E+02    0.33978E+00
    0.14435E+02    0.32662E+00
    0.14727E+02    0.31391E+00
    0.15024E+02    0.30163E+00
    0.15328E+02    0.28977E+00
    0.15637E+02    0.27832E+00
    0.15953E+02    0.26727E+00
    0.16275E+02    0.25661E+00
    0.16604E+02    0.24632E+00
    0.16940E+02    0.23639E+00
    0.17282E+02    0.22682E+00
    0.17631E+02    0.21758E+00
    0.17987E+02    0.20868E+00
    0.18351E+02    0.20011E+00
    0.18721E+02    0.19185E+00
    0.19099E+02    0.18390E+00
    0.19485E+02    0.17625E+00
    0.19879E+02    0.16889E+00
    0.20280E+02    0.16182E+00
    0.20690E+02    0.15503E+00
    0.21108E+02    0.14850E+00
    0.21535E+02    0.14224E+00
    0.21970E+02    0.13623E+00
    0.22413E+02    0.13046E+00
    0.22866E+02    0.12493E+00
    0.23328E+02    0.11963E+00
    0.23799E+02    0.11455E+00
    0.24280E+02    0.10968E+00
